block,plot,seeded,2019,2020,2021,name,current
W2,7,0,0,0.5,0.5,Leontodon_hispidus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,3.3,10,0,0,Leucanthemum_vulgare,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,0,0.5,0.5,0,Lolium_perenne,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,1.7,2,0.5,0.5,Lotus_corniculatus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,0,0,0.5,0.5,Medicago_falcata,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,0,0.5,0,0,Medicago_sativa,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,0,0,2,0,Onobrychis_viciifolia,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,0,0,0,2,Plantago_lanceolata,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,0,0,0,4,Plantago_media,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,0,3,2,2,Potentilla_anserina,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,0,0.5,0.5,2,Prunella_vulgaris,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,0,0,0.5,0,Ranunculus_acris,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,0,0,0,0.5,Ranunculus_repens,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,0,10,3,20,Rhinanthus_alectorolophus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,0,0.5,2,4,Rubus_caesius,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,0,0.5,0,0,Rumex_obtusifolius,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,3.3,3,0.5,2,Sanguisorba_minor,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,0,3,10,20,Securigera_varia,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,0,0,0.5,0,Sonchus_asper,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,0,0,0.5,0,Stellaria_graminea,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,0,0.5,0,0,Taraxacum_campylodes,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,0,0,0.5,0,Trifolium_pratense,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,0,0,0.5,0.5,Trisetum_flavescens,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,3.3,0,0.5,2,Veronica_chamaedrys,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,7,1.7,0.5,0,0,Vicia_cracca,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
7 Anzahl,54,,,,,,
W2,8,0,0.5,0,0.5,Acer_pseudoplatanus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,3.3,0,0.5,0.5,Agrimonia_eupatoria,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0,0.5,Agrostis_stolonifera,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,2,2,Anthoxanthum_odoratum,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,1.7,40,0.5,4,Anthyllis_vulneraria,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0,10,Arrhenatherum_elatius,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,8.6,0,0,0.5,Brachypodium_pinnatum,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,8.6,0,0.5,10,Briza_media,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0.5,35,0.5,Bromus_hordeaceus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0.5,0,2,Bromus_inermis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,10,0,0,Calystegia_sepium,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,3.3,0,0.5,0,Campanula_rotundifolia,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0.5,0,0,Capsella_bursa-pastoris,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0.5,0,0,Carex_hirta,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,3.3,0,0,2,Carlina_vulgaris,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0.5,0,Cerastium_arvense,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0.5,3,0.5,Cerastium_fontanum_ssp_vulgare,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0.5,0,0,Chenopodium_album,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,10,0,0,Cichorium_intybus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0.5,2,0,Cirsium_arvense,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0.5,0,0,Cirsium_vulgare,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0,0.5,Clinopodium_vulgare,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,10,5,4,Convolvulus_arvensis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0,2,Crepis_biennis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0,0.5,Dactylis_glomerata,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0,2,Daucus_carota,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0,0.5,Elymus_repens,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0,0.5,Epilobium_parviflorum,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0.5,0.5,Erigeron_annuus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0.5,0,0,Euphorbia_helioscopia,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,8.6,0.5,0.5,0,Festuca_ovina,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,8.6,0.5,0,2,Festuca_pratensis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,8.6,0.5,4,4,Festuca_rubra,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0.5,0,0,Galeopsis_tetrahit,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0,0.5,Galium_mollugo,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0.5,0.5,0,Geranium_pyrenaicum,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0,0.5,Holcus_lanatus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,4,0.5,10,Knautia_arvensis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0.5,0,0,Lactuca_serriola,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0,0.5,Lathyrus_pratensis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0,0.5,Leontodon_hispidus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,3,0,Leucanthemum_vulgare,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,1.7,4,0.5,4,Medicago_falcata,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,1.7,2,2,0,Medicago_lupulina,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0.5,0,2,Plantago_lanceolata,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0,0.5,Plantago_media,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0,0.5,Poa_pratensis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0.5,0.5,2,Potentilla_anserina,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0.5,0,0,Potentilla_erecta,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,3.3,0,3,0.5,Potentilla_recta,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,2,0.5,2,Potentilla_reptans,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0.5,5,2,Prunella_vulgaris,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0.5,0.5,Ranunculus_acris,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0.5,0,Ranunculus_bulbosus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0.5,0,0,Ranunculus_repens,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,5,0.5,0.5,2,Rhinanthus_alectorolophus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0.5,0,Rorippa_sylvestris,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0.5,0,0,Rumex_obtusifolius,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0.5,2,2,Sanguisorba_minor,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,3.3,0,0,0.5,Scabiosa_columbaria,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0.5,5,20,Securigera_varia,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,2,0,0.5,Silene_latifolia_ssp_alba,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0,0.5,Silene_vulgaris,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0.5,0,Sonchus_asper,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0.5,0.5,Stellaria_graminea,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0.5,0,Symphytum_officinale,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0.5,0.5,0,Taraxacum_campylodes,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0,0.5,Trifolium_pratense,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0,0.5,Trisetum_flavescens,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,8,0,0,0,0.5,Vicia_sepium,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
8 Anzahl,70,,,,,,
W2,9,0,0.5,0.5,0.5,Acer_pseudoplatanus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0,0.5,Achillea_millefolium,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0,0.5,Allium_scorodoprasum,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0,0.5,Anthoxanthum_odoratum,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,3.3,0.5,0,0,Arabis_hirsuta,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0.5,0,4,Arrhenatherum_elatius,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0,4,Brachypodium_pinnatum,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0,0.5,Briza_media,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,8.6,0,0,0.5,Bromus_erectus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0.5,3,2,Bromus_hordeaceus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0.5,2,Bromus_inermis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,3.3,0.5,3,0,Buphthalmum_salicifolium,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0.5,0,Cerastium_fontanum_ssp_vulgare,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,20,20,20,Convolvulus_arvensis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0,2,Crepis_biennis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0,0.5,Cynosurus_cristatus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0,2,Dactylis_glomerata,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0,0.5,Daucus_carota,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0.5,0,Epilobium_parviflorum,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0,0.5,Erigeron_annuus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0.5,0.5,Euphorbia_esula,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,3,0,Festuca_ovina,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0,0.5,Festuca_pratensis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,8.6,0.5,0.5,2,Festuca_rubra,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0.5,0.5,0,Glechoma_hederacea,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,8.6,0,0.5,0,Helictotrichon_pubescens,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0,0.5,Holcus_lanatus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,3.3,20,15,0.5,Hypochaeris_radicata,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0.5,4,Knautia_arvensis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,8.6,0,0,0.5,Koeleria_pyramidata,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,3.3,0.5,5,10,Leontodon_hispidus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0.5,0,Lotus_corniculatus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0.5,0,0,Lysimachia_vulgaris,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,3,0.5,2,Medicago_lupulina,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,1.7,3,2,2,Onobrychis_viciifolia,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,3.3,0.5,0.5,2,Origanum_vulgare,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,4,2,Phleum_phleoides,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0.5,2,Plantago_lanceolata,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0,0.5,Plantago_media,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,8.6,2,0.5,0,Poa_angustifolia,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,3,2,Poa_pratensis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0.5,0.5,4,Potentilla_anserina,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0,0.5,Ranunculus_repens,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0.5,0,0.5,Rhinanthus_alectorolophus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0.5,0.5,2,Rubus_caesius,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0.5,0,Rumex_acetosa,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0.5,0,Rumex_obtusifolius,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,3.3,0.5,3,0,Salvia_pratensis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0.5,2,10,Sanguisorba_minor,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0.5,4,Securigera_varia,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,3.3,40,10,0.5,Silene_vulgaris,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0.5,0,0,Stellaria_graminea,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0.5,0,0,Taraxacum_campylodes,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0.5,0.5,Trifolium_pratense,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0,0.5,Trifolium_repens,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0.5,2,Trisetum_flavescens,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0.5,0,Vicia_cracca,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0,0.5,2,Vicia_sepium,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,9,0,0.5,0.5,0,Vulpia_myuros,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
9 Anzahl,59,,,,,,
W2,10,0,0.5,0.5,0.5,Acer_pseudoplatanus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0.5,0,Achillea_millefolium,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0,0.5,Aegopodium_podagraria,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,8.6,0.5,0.5,0,Anthoxanthum_odoratum,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,8.6,0.5,25,4,Arrhenatherum_elatius,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0.5,0,2,Bromus_inermis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0.5,0,0,Capsella_bursa-pastoris,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,3.3,10,10,0,Centaurea_jacea,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,3.3,5,3,0,Cerastium_fontanum_ssp_vulgare,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0.5,0,Cichorium_intybus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,2,3,2,Convolvulus_arvensis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,3.3,20,0.5,4,Crepis_biennis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0,0.5,Cynosurus_cristatus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0.5,0.5,0.5,Dactylis_glomerata,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0,2,Daucus_carota,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0.5,0,Elymus_repens,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0,0.5,Erigeron_annuus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0.5,0.5,0,Euphorbia_esula,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0,4,Festuca_arundinacea,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,8.6,0.5,0.5,0.5,Festuca_pratensis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0,4,Festuca_rubra,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0.5,0,Galium_mollugo,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0.5,0.5,0,Geranium_dissectum,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,3.3,0,0.5,4,Geranium_pratense,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,8.6,0.5,0.5,2,Holcus_lanatus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0,0.5,Hypochaeris_radicata,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0,4,Knautia_arvensis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0.5,0,0,Lactuca_serriola,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0,10,Leontodon_hispidus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0.5,0,0.5,Lolium_perenne,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0,0.5,Lysimachia_nummularia,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,1.7,2,0.5,0.5,Medicago_lupulina,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,10,5,2,Medicago_sativa,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0.5,0.5,Oenothera_biennis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,3.3,0,5,10,Origanum_vulgare,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0.5,0,0,Papaver_rhoeas,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0.5,0,Pastinaca_sativa,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,8.6,5,0.5,0,Phleum_pratense,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,3.3,0,0,0.5,Pimpinella_major,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0,0.5,Plantago_media,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,8.6,0.5,0,0,Poa_compressa,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0.5,2,Poa_pratensis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0.5,0,0,Polygonum_aviculare,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0.5,3,2,Potentilla_anserina,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0.5,2,Ranunculus_repens,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,5,0,2,4,Rhinanthus_alectorolophus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0.5,0,Rorippa_sylvestris,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0.5,2,Rubus_caesius,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0,0.5,Sanguisorba_minor,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,3.3,0,0,0.5,Sanguisorba_officinalis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,3,5,10,Securigera_varia,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0.5,0.5,2,Silene_vulgaris,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0.5,0,0,Sonchus_asper,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0.5,0.5,0,Stellaria_graminea,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0.5,0,0,Stellaria_media,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,2,0.5,0,Symphytum_officinale,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0.5,0,0.5,Taraxacum_campylodes,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,3.3,5,0.5,0,Tragopogon_pratensis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,1.7,3,2,2,Trifolium_pratense,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,2,0.5,Trisetum_flavescens,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0,0.5,Valeriana_officinalis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0.5,0.5,0,Veronica_arvensis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,3.3,0,0.5,4,Veronica_chamaedrys,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,10,0,0,0,2,Vicia_sepium,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
10 Anzahl,64,,,,,,
W2,11,0,0,0.5,0.5,Acer_pseudoplatanus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0.5,0,0,Achillea_millefolium,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0,0.5,0.5,Aegopodium_podagraria,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0,0,0.5,Agrostis_stolonifera,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0,0,0.5,Ajuga_reptans,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,8.6,0.5,0.5,0.5,Anthoxanthum_odoratum,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0,0,4,Arrhenatherum_elatius,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,8.6,0,0,2,Brachypodium_pinnatum,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,8.6,0,0.5,4,Briza_media,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,8.6,0,0,0.5,Bromus_erectus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0.5,0,0.5,Bromus_hordeaceus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0.5,0.5,0.5,Bromus_inermis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0,0.5,0,Calystegia_sepium,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0.5,0,0,Capsella_bursa-pastoris,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,3.3,0,0,2,Carlina_vulgaris,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,3.3,3,10,0.5,Centaurea_scabiosa,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0.5,0.5,0.5,Cerastium_fontanum_ssp_vulgare,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0,0,2,Cichorium_intybus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0,0.5,0,Cirsium_arvense,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0.5,0,0,Convolvulus_arvensis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0,0,2,Crepis_biennis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0,0,0.5,Cynosurus_cristatus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0,0.5,2,Dactylis_glomerata,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0,0,0.5,Daucus_carota,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0,0,2,Festuca_arundinacea,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,8.6,3,10,2,Festuca_pratensis,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0,0,2,Festuca_rubra,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0,0.5,0.5,Galium_mollugo,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,3.3,0.5,0.5,0,Galium_verum,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0,0.5,0,Geranium_dissectum,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0.5,0,0,Geranium_pyrenaicum,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,2,0.5,0.5,Glechoma_hederacea,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
W2,11,0,0.5,0.5,0.5,Holcus_lanatus,.5|2|4|10|20|30|40|50|60|70|80|90|97.5
