id,plot,site,latitude,longitude,elevation,plot_size,exposition,orientation,sand_ratio,substrate_depth,target_type,seed_density,survey_year,vegetation_cover,botanist,biomass,survey_date,graminoid_cover,herb_cover,accumulated_cover,target_cover,seeded_cover,target_cover_ratio,graminoid_cover_ratio,seeded_cover_ratio,species_richness,rlg_richness,rlb_richness,target_richness,seeded_richness,ffh6510_richness,ffh6210_richness,fcs_target,fcs_seeded,shannon,evenness,esy,fdis_abu_lhs,cwm_abu_sla,cwm_abu_seedmass,cwm_abu_height
L5_03_2018,L5_03,5,4883968,1288828,314,4,south,land,0,15,dry_grassland,8,2018,15,Simon Reith,NA,2018-07-19,1.5,19.5,21,1,1,0.048,0.071,0.048,11,0,0,2,2,0,1,-1.204,-1.204,1.631,0.68,V,1.365,23.459,3.228,0.338
L5_03_2019,L5_03,5,4883968,1288828,314,4,south,land,0,15,dry_grassland,8,2019,50,Markus Bauer,NA,2019-06-18,3,48.5,51.5,29.5,1,0.573,0.058,0.019,12,0,0,7,2,2,2,0.288,-1.299,1.249,0.503,V37,0.921,21.932,2.413,0.233
L5_03_2020,L5_03,5,4883968,1288828,314,4,south,land,0,15,dry_grassland,8,2020,60,Jakob Huber,NA,2020-06-11,2.5,59.5,62,35,1,0.565,0.04,0.016,15,0,0,8,2,3,2,0.118,-1.54,1.473,0.544,V15,0.97,22.303,1.73,0.248
L5_03_2021,L5_03,5,4883968,1288828,314,4,south,land,0,15,dry_grassland,8,2021,50,Markus Bauer,NA,2021-07-15,12,48,60,23.5,0.5,0.392,0.2,0.008,14,0,0,8,1,1,1,0.251,-1.946,2.051,0.777,V15,1.254,22.71,2.716,0.311
L5_03_seeded,L5_03,5,4883968,1288828,314,4,south,land,0,15,dry_grassland,8,seeded,NA,NA,NA,2018-04-27,60.199999999999996,43.099999999999994,103.3,103.3,NA,1,0.583,NA,20,2,0,20,NA,5,4,3.045,NA,2.854,0.953,R1A,1.361,20.523,1.025,0.287
L5_04_2018,L5_04,5,4883968,1288828,314,4,south,land,0,15,hay_meadow,8,2018,15,Simon Reith,NA,2018-07-19,1,17.5,18.5,0,0,0,0.054,0,8,0,0,0,0,0,0,-2.197,-2.197,0.853,0.41,V15,0.58,25.184,7.216,0.231
L5_04_2019,L5_04,5,4883968,1288828,314,4,south,land,0,15,hay_meadow,8,2019,50,Markus Bauer,NA,2019-06-18,4.5,57,61.5,34.5,0,0.561,0.073,0,8,0,0,3,0,1,0,-0.405,-2.197,1.089,0.524,V37,0.882,22.021,2.543,0.231
L5_04_2020,L5_04,5,4883968,1288828,314,4,south,land,0,15,hay_meadow,8,2020,60,Jakob Huber,NA,2020-06-11,1,69,70,41,4.5,0.586,0.014,0.064,13,0,0,6,2,2,0,-0.134,-1.386,1.502,0.586,V38,1.012,21.827,1.048,0.285
L5_04_2021,L5_04,5,4883968,1288828,314,4,south,land,0,15,hay_meadow,8,2021,70,Markus Bauer,NA,2021-07-15,10.5,59.5,70,33,10,0.471,0.15,0.143,13,0,0,6,1,1,0,-0.134,-1.872,2.017,0.787,V38,1.389,20.153,1.754,0.376
L5_04_seeded,L5_04,5,4883968,1288828,314,4,south,land,0,15,hay_meadow,8,seeded,NA,NA,NA,2018-04-27,60.199999999999996,39.8,100,100,NA,1,0.602,NA,20,1,0,20,NA,12,3,3.045,NA,2.848,0.951,R22,1.129,22.521,0.868,0.439
L5_05_2018,L5_05,5,4883968,1288828,314,4,south,land,25,15,hay_meadow,8,2018,10,Simon Reith,NA,2018-07-19,1.5,11.5,13,0,0,0,0.115,0,7,0,0,0,0,0,0,-2.079,-2.079,0.954,0.49,V37,0.765,25.24,6.551,0.238
L5_05_2019,L5_05,5,4883968,1288828,314,4,south,land,25,15,hay_meadow,8,2019,60,Markus Bauer,NA,2019-06-18,1,61.5,62.5,41.5,0.5,0.664,0.016,0.008,7,0,0,4,1,2,0,0.223,-1.253,0.843,0.433,V38,0.884,19.896,1.993,0.237
L5_05_2020,L5_05,5,4883968,1288828,314,4,south,land,25,15,hay_meadow,8,2020,65,Jakob Huber,NA,2020-06-11,1,71,72,47.5,0.5,0.66,0.014,0.007,13,1,0,8,1,3,2,0.405,-1.872,1.323,0.516,V38,0.786,20.499,1.852,0.24
L5_05_2021,L5_05,5,4883968,1288828,314,4,south,land,25,15,hay_meadow,8,2021,70,Markus Bauer,NA,2021-07-15,6,65,71,32.5,4.5,0.458,0.085,0.063,15,1,0,10,2,3,1,0.606,-1.54,1.913,0.707,V38,1.205,21.433,2.836,0.26
L5_05_seeded,L5_05,5,4883968,1288828,314,4,south,land,25,15,hay_meadow,8,seeded,NA,NA,NA,2018-04-27,60.199999999999996,39.8,100,100,NA,1,0.602,NA,20,0,0,20,NA,14,1,3.045,NA,2.848,0.951,R22,1.009,23.677,0.874,0.401
L5_06_2018,L5_06,5,4883968,1288828,314,4,south,land,25,15,dry_grassland,4,2018,15,Simon Reith,NA,2018-07-19,1,19,20,6,5.5,0.3,0.05,0.275,12,0,1,3,2,1,0,-0.916,-1.299,1.615,0.65,V,1.168,24.893,4.739,0.33
L5_06_2019,L5_06,5,4883968,1288828,314,4,south,land,25,15,dry_grassland,4,2019,70,Markus Bauer,NA,2019-06-18,0.5,86.5,87,66,65.5,0.759,0.006,0.753,7,0,1,4,3,1,0,0.223,-0.223,0.995,0.511,V,0.939,25.55,2.705,0.449
L5_06_2020,L5_06,5,4883968,1288828,314,4,south,land,25,15,dry_grassland,4,2020,70,Jakob Huber,NA,2020-06-11,1,71.5,72.5,70,69,0.966,0.014,0.952,14,1,1,9,7,2,4,0.511,0,1.128,0.427,R,0.816,23.932,1.506,0.48
L5_06_2021,L5_06,5,4883968,1288828,314,4,south,land,25,15,dry_grassland,4,2021,60,Markus Bauer,NA,2021-07-15,8,52,60,47.5,41.5,0.792,0.133,0.692,15,1,1,12,7,1,5,1.179,-0.118,1.733,0.64,R,1.085,24.005,2.315,0.397
L5_06_seeded,L5_06,5,4883968,1288828,314,4,south,land,25,15,dry_grassland,4,seeded,NA,NA,NA,2018-04-27,60.199999999999996,39.8,100,100,NA,1,0.602,NA,20,5,1,20,NA,3,9,3.045,NA,2.848,0.951,R1A,1.112,19.024,1.25,0.283
L5_07_2018,L5_07,5,4883968,1288828,314,4,south,land,25,15,dry_grassland,8,2018,20,Simon Reith,NA,2018-07-19,2,20.5,22.5,1,0.5,0.044,0.089,0.022,13,0,0,2,1,1,0,-1.386,-1.872,1.416,0.552,V,1.015,25.408,5.599,0.277
L5_07_2019,L5_07,5,4883968,1288828,314,4,south,land,25,15,dry_grassland,8,2019,55,Markus Bauer,NA,2019-06-18,4.5,48.5,53,16,1,0.302,0.085,0.019,13,0,0,8,2,2,3,0.405,-1.386,1.191,0.464,V37,0.746,23.975,5.104,0.217
L5_07_2020,L5_07,5,4883968,1288828,314,4,south,land,25,15,dry_grassland,8,2020,70,Jakob Huber,NA,2020-06-11,3.5,68,71.5,44.5,0,0.622,0.049,0,15,1,1,10,0,2,2,0.606,-2.773,1.655,0.611,V37,1.16,20.593,1.703,0.278
L5_07_2021,L5_07,5,4883968,1288828,314,4,south,land,25,15,dry_grassland,8,2021,70,Markus Bauer,NA,2021-07-15,12.5,59,71.5,48,2.5,0.671,0.175,0.035,18,1,1,12,2,1,4,0.619,-1.735,2.247,0.778,V38,1.421,18.642,0.94,0.42
L5_07_seeded,L5_07,5,4883968,1288828,314,4,south,land,25,15,dry_grassland,8,seeded,NA,NA,NA,2018-04-27,60.199999999999996,39.8,100,100,NA,1,0.602,NA,20,2,1,20,NA,3,8,3.045,NA,2.848,0.951,R1A,1.167,19.913,0.843,0.308
L5_08_2018,L5_08,5,4883968,1288828,314,4,south,land,25,15,hay_meadow,4,2018,15,Simon Reith,NA,2018-07-19,1.5,17,18.5,0.5,0,0.027,0.081,0,10,0,0,1,0,1,0,-1.609,-2.398,1.551,0.674,V37,1.083,22.165,4.657,0.287
L5_08_2019,L5_08,5,4883968,1288828,314,4,south,land,25,15,hay_meadow,4,2019,85,Markus Bauer,NA,2019-06-18,1.5,96.5,98,23.5,0.5,0.24,0.015,0.005,16,0,0,8,1,3,0,0,-2.079,1.395,0.503,S32,0.876,18.473,3.084,0.338
L5_08_2020,L5_08,5,4883968,1288828,314,4,south,land,25,15,hay_meadow,4,2020,80,Jakob Huber,NA,2020-06-11,1.5,86,87.5,38,10,0.434,0.017,0.114,17,1,1,9,1,4,3,0.105,-2.14,1.878,0.663,?,0.9,18.385,3.032,0.325
L5_08_2021,L5_08,5,4883968,1288828,314,4,south,land,25,15,hay_meadow,4,2021,80,Markus Bauer,NA,2021-07-15,10,70.5,80.5,33.5,6.5,0.416,0.124,0.081,15,0,1,9,3,2,2,0.357,-1.179,2.026,0.748,S32,0.922,17.644,2.043,0.402
L5_08_seeded,L5_08,5,4883968,1288828,314,4,south,land,25,15,hay_meadow,4,seeded,NA,NA,NA,2018-04-27,60.199999999999996,39.8,100,100,NA,1,0.602,NA,20,1,0,20,NA,9,2,3.045,NA,2.848,0.951,R22,1.232,24.566,0.656,0.37
L5_09_2018,L5_09,5,4883968,1288828,314,4,south,land,50,15,hay_meadow,8,2018,30,Simon Reith,NA,2018-07-19,0.5,31,31.5,0,0,0,0.016,0,5,0,0,0,0,0,0,-1.792,-1.792,0.673,0.418,V37,0.711,18.748,0.899,0.471
L5_09_2019,L5_09,5,4883968,1288828,314,4,south,land,50,15,hay_meadow,8,2019,30,Markus Bauer,NA,2019-06-18,16,12,28,22,4.5,0.786,0.571,0.161,15,1,0,10,4,4,1,0.606,-0.875,1.714,0.633,V,0.894,25.277,2.627,0.25
L5_09_2020,L5_09,5,4883968,1288828,314,4,south,land,50,15,hay_meadow,8,2020,55,Jakob Huber,NA,2020-06-11,35.5,16.5,52,40,3.5,0.769,0.683,0.067,23,1,0,15,7,6,2,0.575,-0.754,1.862,0.594,R22,0.938,24.413,1.786,0.234
L5_09_2021,L5_09,5,4883968,1288828,314,4,south,land,50,15,hay_meadow,8,2021,50,Markus Bauer,NA,2021-07-15,15.5,36,51.5,27,3.5,0.524,0.301,0.068,21,1,0,15,4,6,2,0.827,-1.281,2.502,0.822,R,1.106,21.005,1.441,0.351
L5_09_seeded,L5_09,5,4883968,1288828,314,4,south,land,50,15,hay_meadow,8,seeded,NA,NA,NA,2018-04-27,60.199999999999996,39.8,100,100,NA,1,0.602,NA,20,3,0,20,NA,9,2,3.045,NA,2.848,0.951,R22,1.112,22.909,0.901,0.345
L5_10_2018,L5_10,5,4883968,1288828,314,4,south,land,50,15,dry_grassland,8,2018,40,Simon Reith,NA,2018-07-19,1.5,41.5,43,0,0,0,0.035,0,8,0,0,0,0,0,0,-2.197,-2.197,1.023,0.492,V37,1.251,21.207,2.367,0.346
L5_10_2019,L5_10,5,4883968,1288828,314,4,south,land,50,15,dry_grassland,8,2019,80,Markus Bauer,NA,2019-06-18,6.5,72,78.5,7.5,0.5,0.096,0.083,0.006,9,0,0,6,1,2,2,0.56,-1.504,0.503,0.229,V37,0.226,25.555,8.883,0.205
L5_10_2020,L5_10,5,4883968,1288828,314,4,south,land,50,15,dry_grassland,8,2020,70,Jakob Huber,NA,2020-06-11,12.5,72.5,85,33.5,2,0.394,0.147,0.024,19,1,0,10,4,3,1,0.095,-1.163,1.816,0.617,V37,1.254,23.332,2.94,0.296
L5_10_2021,L5_10,5,4883968,1288828,314,4,south,land,50,15,dry_grassland,8,2021,80,Markus Bauer,NA,2021-07-15,6,74,80,22,5,0.275,0.075,0.062,15,1,0,10,4,1,1,0.606,-0.875,1.789,0.66,V38,1.487,22.911,0.133,0.524
L5_10_seeded,L5_10,5,4883968,1288828,314,4,south,land,50,15,dry_grassland,8,seeded,NA,NA,NA,2018-04-27,60.199999999999996,39.8,100,100,NA,1,0.602,NA,20,4,0,20,NA,4,6,3.045,NA,2.848,0.951,R1A,1.061,20.264,0.987,0.302
L5_11_2018,L5_11,5,4883968,1288828,314,4,south,land,50,15,dry_grassland,4,2018,40,Simon Reith,NA,2018-07-19,1,40.5,41.5,0,0,0,0.024,0,5,0,0,0,0,0,0,-1.792,-1.792,0.737,0.458,V37,1.001,23.478,4.732,0.266
L5_11_2019,L5_11,5,4883968,1288828,314,4,south,land,50,15,dry_grassland,4,2019,45,Markus Bauer,NA,2019-06-18,4.5,42.5,47,5,0,0.106,0.096,0,10,0,0,5,0,2,1,0,-2.398,0.7,0.304,V37,0.33,25.57,8.123,0.209
L5_11_2020,L5_11,5,4883968,1288828,314,4,south,land,50,15,dry_grassland,4,2020,80,Jakob Huber,NA,2020-06-11,23,66.5,89.5,47.5,1.5,0.531,0.257,0.017,25,1,0,13,3,4,4,0.074,-1.749,2.182,0.678,V37,1.056,24.01,2.702,0.265
L5_11_2021,L5_11,5,4883968,1288828,314,4,south,land,50,15,dry_grassland,4,2021,80,Markus Bauer,NA,2021-07-15,3.5,79.5,83,14.5,1,0.175,0.042,0.012,17,1,0,10,2,4,2,0.318,-1.674,1.75,0.618,V38,1.797,24.246,0.332,0.601
L5_11_seeded,L5_11,5,4883968,1288828,314,4,south,land,50,15,dry_grassland,4,seeded,NA,NA,NA,2018-04-27,60.199999999999996,39.8,100,100,NA,1,0.602,NA,20,6,1,20,NA,5,7,3.045,NA,2.848,0.951,R1A,0.999,18.64,0.919,0.33
L5_12_2018,L5_12,5,4883968,1288828,314,4,south,land,50,15,hay_meadow,4,2018,35,Simon Reith,NA,2018-07-19,1.5,36.5,38,0,0,0,0.039,0,8,0,0,0,0,0,0,-2.197,-2.197,1.047,0.503,V37,1.239,21.926,2.973,0.327
L5_12_2019,L5_12,5,4883968,1288828,314,4,south,land,50,15,hay_meadow,4,2019,45,Markus Bauer,NA,2019-06-18,4.5,43.5,48,6.5,0.5,0.135,0.094,0.01,9,1,0,5,1,2,2,0.182,-1.504,0.743,0.338,V37,0.4,25.417,7.902,0.21
L5_12_2020,L5_12,5,4883968,1288828,314,4,south,land,50,15,hay_meadow,4,2020,80,Jakob Huber,NA,2020-06-11,31,58.5,89.5,44.5,2.5,0.497,0.346,0.028,16,1,0,8,2,3,3,0,-1.609,1.846,0.666,V37,1.007,24.063,2.335,0.235
L5_12_2021,L5_12,5,4883968,1288828,314,4,south,land,50,15,hay_meadow,4,2021,80,Markus Bauer,NA,2021-07-15,12,71,83,6.5,4.5,0.078,0.145,0.054,12,0,0,6,2,1,1,0,-1.299,1.517,0.61,V38,1.766,25.217,0.32,0.506
L5_12_seeded,L5_12,5,4883968,1288828,314,4,south,land,50,15,hay_meadow,4,seeded,NA,NA,NA,2018-04-27,60.199999999999996,39.8,100,100,NA,1,0.602,NA,20,0,0,20,NA,14,0,3.045,NA,2.848,0.951,R22,1.09,23.77,0.552,0.442
L5_13_2018,L5_13,5,4883968,1288828,314,4,south,land,0,30,hay_meadow,4,2018,40,Simon Reith,NA,2018-07-19,1.5,42,43.5,0.5,0,0.011,0.034,0,9,0,0,1,0,0,0,-1.504,-2.303,0.783,0.356,V37,0.719,24.277,6.71,0.246
L5_13_2019,L5_13,5,4883968,1288828,314,4,south,land,0,30,hay_meadow,4,2019,85,Markus Bauer,NA,2019-06-18,11,85.5,96.5,16.5,0.5,0.171,0.114,0.005,13,0,0,4,1,1,0,-0.693,-1.872,1.413,0.551,V15,0.991,24.056,5.431,0.296
L5_13_2020,L5_13,5,4883968,1288828,314,4,south,land,0,30,hay_meadow,4,2020,80,Jakob Huber,NA,2020-06-11,5,76.5,81.5,50.5,0.5,0.62,0.061,0.006,12,0,0,5,1,3,0,-0.288,-1.792,1.239,0.499,V38,0.993,18.283,3.929,0.368
L5_13_2021,L5_13,5,4883968,1288828,314,4,south,land,0,30,hay_meadow,4,2021,70,Markus Bauer,NA,2021-07-15,15,57,72,21,5.5,0.292,0.208,0.076,19,0,0,11,5,5,1,0.288,-0.916,2.273,0.772,V38,1.492,21.599,1.333,0.409
L5_13_seeded,L5_13,5,4883968,1288828,314,4,south,land,0,30,hay_meadow,4,seeded,NA,NA,NA,2018-04-27,60.199999999999996,39.8,100,100,NA,1,0.602,NA,20,2,0,20,NA,13,1,3.045,NA,2.848,0.951,R22,1.138,23.692,0.739,0.391
L5_14_2018,L5_14,5,4883968,1288828,314,4,south,land,0,30,dry_grassland,8,2018,25,Simon Reith,NA,2018-07-19,0.5,27.5,28,5.5,5.5,0.196,0.018,0.196,8,0,1,2,2,0,0,-0.847,-0.847,0.979,0.471,V,0.849,23.201,7.103,0.258
L5_14_2019,L5_14,5,4883968,1288828,314,4,south,land,0,30,dry_grassland,8,2019,90,Markus Bauer,NA,2019-06-18,3,86,89,77.5,75.5,0.871,0.034,0.848,7,0,1,3,2,1,0,-0.223,-0.693,0.592,0.304,V38,0.512,15.821,3.3,0.481
L5_14_2020,L5_14,5,4883968,1288828,314,4,south,land,0,30,dry_grassland,8,2020,80,Jakob Huber,NA,2020-06-11,3,86,89,33,30.5,0.371,0.034,0.343,13,0,1,5,3,1,0,-0.405,-1.012,1.337,0.521,V,1.111,22.77,4.825,0.296
L5_14_2021,L5_14,5,4883968,1288828,314,4,south,land,0,30,dry_grassland,8,2021,80,Markus Bauer,NA,2021-07-15,6,74.5,80.5,44.5,40,0.553,0.075,0.497,8,0,1,4,2,1,0,0,-0.847,1.654,0.795,V38,1.258,21.055,4.209,0.515
L5_14_seeded,L5_14,5,4883968,1288828,314,4,south,land,0,30,dry_grassland,8,seeded,NA,NA,NA,2018-04-27,60.199999999999996,39.8,100,100,NA,1,0.602,NA,20,3,1,20,NA,3,6,3.045,NA,2.848,0.951,R1A,1.033,20.755,0.97,0.32
L5_15_2018,L5_15,5,4883968,1288828,314,4,south,land,0,30,dry_grassland,4,2018,30,Simon Reith,NA,2018-07-19,2.5,30,32.5,1.5,1,0.046,0.077,0.031,13,0,0,3,2,0,1,-1.012,-1.386,1.08,0.421,V37,0.75,25.339,6.945,0.247
L5_15_2019,L5_15,5,4883968,1288828,314,4,south,land,0,30,dry_grassland,4,2019,75,Markus Bauer,NA,2019-06-18,10.5,64,74.5,46,35,0.617,0.141,0.47,12,0,0,4,1,1,0,-0.588,-1.792,1.293,0.52,V37,0.872,22.109,2.282,0.231
L5_15_2020,L5_15,5,4883968,1288828,314,4,south,land,0,30,dry_grassland,4,2020,80,Jakob Huber,NA,2020-06-11,7,73.5,80.5,39.5,15.5,0.491,0.087,0.193,20,0,0,7,2,1,0,-0.56,-1.846,1.94,0.648,V38,1.199,21.138,2.627,0.286
L5_15_2021,L5_15,5,4883968,1288828,314,4,south,land,0,30,dry_grassland,4,2021,70,Markus Bauer,NA,2021-07-15,4,70,74,37.5,3,0.507,0.054,0.041,22,0,0,11,3,4,1,0,-1.609,2.186,0.707,V38,1.436,19.649,1.829,0.408
L5_15_seeded,L5_15,5,4883968,1288828,314,4,south,land,0,30,dry_grassland,4,seeded,NA,NA,NA,2018-04-27,60.199999999999996,39.8,100,100,NA,1,0.602,NA,20,6,1,20,NA,3,8,3.045,NA,2.848,0.951,R1A,1.096,19.426,0.853,0.319
L5_16_2018,L5_16,5,4883968,1288828,314,4,south,land,0,30,hay_meadow,8,2018,15,Simon Reith,NA,2018-07-19,0.5,14.5,15,1,0.5,0.067,0.033,0.033,8,1,0,2,1,1,0,-0.847,-1.386,1.219,0.586,V15,1.104,26.875,8.65,0.316
L5_16_2019,L5_16,5,4883968,1288828,314,4,south,land,0,30,hay_meadow,8,2019,70,Markus Bauer,NA,2019-06-18,10.5,65.5,76,44,0.5,0.579,0.138,0.007,10,0,0,5,1,1,0,0,-1.609,1.327,0.576,V37,0.887,22.196,2.859,0.232
L5_16_2020,L5_16,5,4883968,1288828,314,4,south,land,0,30,hay_meadow,8,2020,80,Jakob Huber,NA,2020-06-11,4.5,88,92.5,72,2.5,0.778,0.049,0.027,19,2,0,10,2,3,2,0.095,-1.792,1.46,0.496,V38,0.879,17.439,2.798,0.405
L5_16_2021,L5_16,5,4883968,1288828,314,4,south,land,0,30,hay_meadow,8,2021,70,Markus Bauer,NA,2021-07-15,13,61,74,32,1,0.432,0.176,0.014,16,0,1,6,2,0,0,-0.452,-1.609,1.969,0.71,V38,1.225,21.17,3.141,0.398
L5_16_seeded,L5_16,5,4883968,1288828,314,4,south,land,0,30,hay_meadow,8,seeded,NA,NA,NA,2018-04-27,60.199999999999996,39.8,100,100,NA,1,0.602,NA,20,1,0,20,NA,11,2,3.045,NA,2.848,0.951,R22,1.127,25.176,0.54,0.377
L5_17_2018,L5_17,5,4883968,1288828,314,4,south,land,25,30,hay_meadow,4,2018,50,Simon Reith,NA,2018-07-19,0.5,51.5,52,0.5,0,0.01,0.01,0,5,0,0,1,0,1,0,-0.916,-1.792,0.216,0.134,V37,0.151,25.651,9.513,0.204
L5_17_2019,L5_17,5,4883968,1288828,314,4,south,land,25,30,hay_meadow,4,2019,85,Markus Bauer,NA,2019-06-18,3.5,81,84.5,28.5,0,0.337,0.041,0,6,0,0,3,0,1,0,0,-1.946,0.849,0.474,V37,0.773,23.456,4.528,0.215
L5_17_2020,L5_17,5,4883968,1288828,314,4,south,land,25,30,hay_meadow,4,2020,85,Jakob Huber,NA,2020-06-11,11,75.5,86.5,45,0.5,0.52,0.127,0.006,17,2,0,9,1,3,1,0.105,-2.14,1.572,0.555,V37,0.932,22.585,2.627,0.23
L5_17_2021,L5_17,5,4883968,1288828,314,4,south,land,25,30,hay_meadow,4,2021,60,Markus Bauer,NA,2021-07-15,13,47.5,60.5,22.5,0,0.372,0.215,0,18,1,0,10,0,4,2,0.201,-2.944,2.128,0.736,V15,1.198,22.237,2.417,0.346
L5_17_seeded,L5_17,5,4883968,1288828,314,4,south,land,25,30,hay_meadow,4,seeded,NA,NA,NA,2018-04-27,60.199999999999996,39.8,100,100,NA,1,0.602,NA,20,1,0,20,NA,13,1,3.045,NA,2.848,0.951,R22,1.114,24.095,0.793,0.356
L5_18_2018,L5_18,5,4883968,1288828,314,4,south,land,25,30,dry_grassland,4,2018,50,Simon Reith,NA,2018-07-19,0,52,52,0,0,0,0,0,5,0,0,0,0,0,0,-1.792,-1.792,0.216,0.134,V37,0.085,25.654,9.884,0.199
L5_18_2019,L5_18,5,4883968,1288828,314,4,south,land,25,30,dry_grassland,4,2019,85,Markus Bauer,NA,2019-06-18,5,82,87,30.5,0,0.351,0.057,0,9,0,0,5,0,2,0,0.182,-2.303,0.968,0.44,V37,0.794,23.57,4.499,0.22
L5_18_2020,L5_18,5,4883968,1288828,314,4,south,land,25,30,dry_grassland,4,2020,75,Jakob Huber,NA,2020-06-11,5,81,86,19.5,0.5,0.227,0.058,0.006,24,1,0,15,1,5,2,0.47,-2.485,1.422,0.448,V37,1.024,23.569,4.539,0.247
L5_18_2021,L5_18,5,4883968,1288828,314,4,south,land,25,30,dry_grassland,4,2021,70,Markus Bauer,NA,2021-07-15,6,65,71,20,4,0.282,0.085,0.056,14,1,0,7,1,1,1,0,-1.946,1.597,0.605,V15,1.39,22.606,2.572,0.295
L5_18_seeded,L5_18,5,4883968,1288828,314,4,south,land,25,30,dry_grassland,4,seeded,NA,NA,NA,2018-04-27,60.199999999999996,39.8,100,100,NA,1,0.602,NA,20,3,0,20,NA,5,5,3.045,NA,2.848,0.951,R22,1.171,20.986,0.57,0.299
L5_19_2018,L5_19,5,4883968,1288828,314,4,south,land,25,30,hay_meadow,8,2018,45,Simon Reith,NA,2018-07-19,1.5,46,47.5,0,0,0,0.032,0,7,0,0,0,0,0,0,-2.079,-2.079,0.621,0.319,V37,0.632,24.76,6.749,0.228
L5_19_2019,L5_19,5,4883968,1288828,314,4,south,land,25,30,hay_meadow,8,2019,75,Markus Bauer,NA,2019-06-18,3.5,77,80.5,18,1,0.224,0.043,0.012,13,1,0,7,2,2,0,0.134,-1.386,1.007,0.393,V37,1.023,23.402,4.62,0.25
L5_19_2020,L5_19,5,4883968,1288828,314,4,south,land,25,30,hay_meadow,8,2020,75,Jakob Huber,NA,2020-06-11,2,81,83,50.5,0.5,0.608,0.024,0.006,19,1,0,9,1,3,0,-0.095,-2.251,1.394,0.473,V15,1.708,17.915,0.61,0.486
L5_19_2021,L5_19,5,4883968,1288828,314,4,south,land,25,30,hay_meadow,8,2021,80,Markus Bauer,NA,2021-07-15,6.5,79.5,86,53.5,0,0.622,0.076,0,11,0,0,5,0,1,0,-0.154,-2.485,1.322,0.551,V,1.582,16.893,0.561,0.549
L5_19_seeded,L5_19,5,4883968,1288828,314,4,south,land,25,30,hay_meadow,8,seeded,NA,NA,NA,2018-04-27,60.199999999999996,39.8,100,100,NA,1,0.602,NA,20,1,0,20,NA,8,3,3.045,NA,2.848,0.951,R22,1.136,24.387,0.848,0.388
L5_20_2018,L5_20,5,4883968,1288828,314,4,south,land,25,30,dry_grassland,8,2018,70,Simon Reith,NA,2018-07-19,1,70.5,71.5,1,1,0.014,0.014,0.014,9,0,0,2,2,0,1,-0.981,-0.981,0.463,0.211,V37,0.319,25.161,8.586,0.212
L5_20_2019,L5_20,5,4883968,1288828,314,4,south,land,25,30,dry_grassland,8,2019,90,Markus Bauer,NA,2019-06-18,4,89.5,93.5,26,1.5,0.278,0.043,0.016,16,0,0,9,3,2,1,0.223,-1.253,1.419,0.512,V37,1.015,22.306,4.149,0.252
L5_20_2020,L5_20,5,4883968,1288828,314,4,south,land,25,30,dry_grassland,8,2020,80,Jakob Huber,NA,2020-06-11,2.5,83.5,86,43.5,4,0.506,0.029,0.047,21,1,1,12,5,4,3,0.262,-1.041,1.808,0.594,V15,1.68,20.007,0.544,0.451
L5_20_2021,L5_20,5,4883968,1288828,314,4,south,land,25,30,dry_grassland,8,2021,70,Markus Bauer,NA,2021-07-15,6,67,73,45.5,2.5,0.623,0.082,0.034,13,0,0,6,2,2,1,-0.134,-1.386,1.534,0.598,V,1.501,16.735,0.637,0.596
L5_20_seeded,L5_20,5,4883968,1288828,314,4,south,land,25,30,dry_grassland,8,seeded,NA,NA,NA,2018-04-27,60.199999999999996,43.099999999999994,103.3,103.3,NA,1,0.583,NA,20,4,0,20,NA,3,7,3.045,NA,2.854,0.953,R1A,1.182,19.427,1.198,0.267
L5_21_2018,L5_21,5,4883968,1288828,314,4,south,land,50,30,dry_grassland,4,2018,70,Simon Reith,NA,2018-07-19,1.5,73.5,75,1.5,1,0.02,0.02,0.013,12,0,1,3,2,1,0,-0.916,-1.299,0.639,0.257,V37,0.398,18.041,0.724,0.516
L5_21_2019,L5_21,5,4883968,1288828,314,4,south,land,50,30,dry_grassland,4,2019,70,Markus Bauer,NA,2019-06-18,0.5,69,69.5,65.5,65,0.942,0.007,0.935,4,0,1,3,2,1,0,0.693,0,0.84,0.606,R,0.661,22.541,2.493,0.595
L5_21_2020,L5_21,5,4883968,1288828,314,4,south,land,50,30,dry_grassland,4,2020,75,Jakob Huber,NA,2020-06-11,1.5,79,80.5,68.5,65.5,0.851,0.019,0.814,14,1,1,9,3,3,3,0.511,-1.099,1.126,0.427,R,0.731,24.49,2.554,0.54
L5_21_2021,L5_21,5,4883968,1288828,314,4,south,land,50,30,dry_grassland,4,2021,70,Markus Bauer,NA,2021-07-15,6,69.5,75.5,56.5,50,0.748,0.079,0.662,11,0,2,5,2,1,1,-0.154,-1.204,1.686,0.703,R,0.916,21.795,2.768,0.501
L5_21_seeded,L5_21,5,4883968,1288828,314,4,south,land,50,30,dry_grassland,4,seeded,NA,NA,NA,2018-04-27,60.199999999999996,39.8,100,100,NA,1,0.602,NA,20,3,2,20,NA,5,7,3.045,NA,2.848,0.951,R1A,1.109,20.01,1.05,0.318
L5_22_2018,L5_22,5,4883968,1288828,314,4,south,land,50,30,hay_meadow,4,2018,60,Simon Reith,NA,2018-07-19,1.5,61,62.5,0,0,0,0.024,0,7,0,0,0,0,0,0,-2.079,-2.079,0.508,0.261,V37,0.431,18.119,0.742,0.508
