id,reference,exposition,target_type,group_type,NMDS1,NMDS2,mean1,mean2
L3_08_2018,2018,south,dry_grassland,2018,-0.9635836501187734,-0.22567552506672098,-0.11340211503171282,-0.11907083492843955
L3_08_2019,2019,south,dry_grassland,2019,-0.46640431747667244,0.12857935989044336,-0.5579864812065191,-0.11310545854624686
L3_08_2020,2020,south,dry_grassland,2020,-0.12755138296455704,0.4263436199626779,-0.11173635142972259,0.11953103169259205
L3_08_2021,2021,south,dry_grassland,2021,-0.2572628476082862,0.5471669420568975,-0.02236579753931777,0.1905167811556726
L3_08_seeded,seeded,south,dry_grassland,seeded,0.8132499175924629,0.37605908439813696,0.5377147617840167,-0.09756544043457768
L3_09_2018,2018,south,dry_grassland,2018,-1.1361679766263972,0.1059716241570885,-0.11340211503171282,-0.11907083492843955
L3_09_2019,2019,south,dry_grassland,2019,-0.31285702429409323,0.7313732314327479,-0.5579864812065191,-0.11310545854624686
L3_09_2020,2020,south,dry_grassland,2020,-0.13938343555221885,0.5140639933246968,-0.11173635142972259,0.11953103169259205
L3_09_2021,2021,south,dry_grassland,2021,-0.0014876871424447174,0.3713770413140637,-0.02236579753931777,0.1905167811556726
L3_09_seeded,seeded,south,dry_grassland,seeded,1.1386485732908114,0.3744414205562142,0.5377147617840167,-0.09756544043457768
L3_10_2018,2018,south,hay_meadow,2018,-1.003300905092997,-0.1980051523352989,-0.11340211503171282,-0.11907083492843955
L3_10_2019,2019,south,hay_meadow,2019,-0.5371156860460244,0.2957770425519311,-0.5579864812065191,-0.11310545854624686
L3_10_2020,2020,south,hay_meadow,2020,-0.2338836600811135,0.3874199695055803,-0.11173635142972259,0.11953103169259205
L3_10_2021,2021,south,hay_meadow,2021,-0.33373899180710626,0.5277985159777256,-0.02236579753931777,0.1905167811556726
L3_10_seeded,seeded,south,hay_meadow,seeded,0.7456969113018512,-0.7541161234512361,0.5377147617840167,-0.09756544043457768
L3_11_2018,2018,south,dry_grassland,2018,-0.9178052888191847,-0.11545358043786035,-0.11340211503171282,-0.11907083492843955
L3_11_2019,2019,south,dry_grassland,2019,-0.5868939159496634,0.2212563665306438,-0.5579864812065191,-0.11310545854624686
L3_11_2020,2020,south,dry_grassland,2020,-0.39746287551574766,0.3659570403559909,-0.11173635142972259,0.11953103169259205
L3_11_2021,2021,south,dry_grassland,2021,-0.21033416910527195,0.4780298618351731,-0.02236579753931777,0.1905167811556726
L3_11_seeded,seeded,south,dry_grassland,seeded,0.9639907138336377,0.5228955891814527,0.5377147617840167,-0.09756544043457768
L3_12_2018,2018,south,hay_meadow,2018,-1.048305550122292,0.15600800546705343,-0.11340211503171282,-0.11907083492843955
L3_12_2019,2019,south,hay_meadow,2019,-0.6307522626538948,0.19148345492121815,-0.5579864812065191,-0.11310545854624686
L3_12_2020,2020,south,hay_meadow,2020,-0.3655260108283013,0.4687647321055298,-0.11173635142972259,0.11953103169259205
L3_12_2021,2021,south,hay_meadow,2021,-0.21204409910558816,0.5352033843717291,-0.02236579753931777,0.1905167811556726
L3_12_seeded,seeded,south,hay_meadow,seeded,0.708420472629921,-0.6932937979170688,0.5377147617840167,-0.09756544043457768
L3_13_2018,2018,south,hay_meadow,2018,-1.108128711163114,-0.15121382535008246,-0.11340211503171282,-0.11907083492843955
L3_13_2019,2019,south,hay_meadow,2019,-0.6712310445747985,0.40921623024121573,-0.5579864812065191,-0.11310545854624686
L3_13_2020,2020,south,hay_meadow,2020,-0.4917144266429638,0.5134004774903816,-0.11173635142972259,0.11953103169259205
L3_13_2021,2021,south,hay_meadow,2021,-0.3089633083011978,0.47691490604731995,-0.02236579753931777,0.1905167811556726
L3_13_seeded,seeded,south,hay_meadow,seeded,0.8167535260553702,-0.5562813057701754,0.5377147617840167,-0.09756544043457768
L3_14_2018,2018,south,dry_grassland,2018,-1.045962162820113,-0.34575663678263585,-0.11340211503171282,-0.11907083492843955
L3_14_2019,2019,south,dry_grassland,2019,-0.5155115517547949,0.13127316414299983,-0.5579864812065191,-0.11310545854624686
L3_14_2020,2020,south,dry_grassland,2020,-0.5171422399607778,0.46985464684817,-0.11173635142972259,0.11953103169259205
L3_14_2021,2021,south,dry_grassland,2021,-0.24583638053500304,0.4399543767748499,-0.02236579753931777,0.1905167811556726
L3_14_seeded,seeded,south,dry_grassland,seeded,1.2109119120341267,0.4861969992376752,0.5377147617840167,-0.09756544043457768
L3_15_2018,2018,south,hay_meadow,2018,-1.0259039481836436,-0.24348835349333864,-0.11340211503171282,-0.11907083492843955
L3_15_2019,2019,south,hay_meadow,2019,-0.5865585479974468,0.03690219788168637,-0.5579864812065191,-0.11310545854624686
L3_15_2020,2020,south,hay_meadow,2020,-0.279123353619393,0.285496144349928,-0.11173635142972259,0.11953103169259205
L3_15_2021,2021,south,hay_meadow,2021,-0.2130549457324992,0.4336539448027095,-0.02236579753931777,0.1905167811556726
L3_15_seeded,seeded,south,hay_meadow,seeded,0.9111221183118031,-0.5811748622958366,0.5377147617840167,-0.09756544043457768
L3_16_2018,2018,south,dry_grassland,2018,-0.7784331224750307,-0.05938613096359944,-0.11340211503171282,-0.11907083492843955
L3_16_2019,2019,south,dry_grassland,2019,-0.564897792920817,0.18783020174388668,-0.5579864812065191,-0.11310545854624686
L3_16_2020,2020,south,dry_grassland,2020,-0.31896494485202076,0.3512088872790218,-0.11173635142972259,0.11953103169259205
L3_16_2021,2021,south,dry_grassland,2021,-0.18959438402889203,0.42485439026077837,-0.02236579753931777,0.1905167811556726
L3_16_seeded,seeded,south,dry_grassland,seeded,0.8035725757952967,0.3299509653665708,0.5377147617840167,-0.09756544043457768
L3_17_2018,2018,south,dry_grassland,2018,-1.11729126182407,0.00248557252566999,-0.11340211503171282,-0.11907083492843955
L3_17_2019,2019,south,dry_grassland,2019,-0.6244802596533555,0.3753086822979167,-0.5579864812065191,-0.11310545854624686
L3_17_2020,2020,south,dry_grassland,2020,-0.40300567437859364,0.5853297569714777,-0.11173635142972259,0.11953103169259205
L3_17_2021,2021,south,dry_grassland,2021,-0.34869004871173004,0.6225029266841227,-0.02236579753931777,0.1905167811556726
L3_17_seeded,seeded,south,dry_grassland,seeded,1.013453169081408,0.613146906176884,0.5377147617840167,-0.09756544043457768
L3_18_2018,2018,south,dry_grassland,2018,-1.16436075374621,0.09304557636215911,-0.11340211503171282,-0.11907083492843955
L3_18_2019,2019,south,dry_grassland,2019,-0.8107906322923727,0.292510259951654,-0.5579864812065191,-0.11310545854624686
L3_18_2020,2020,south,dry_grassland,2020,-0.6032447265760859,0.5638090231043762,-0.11173635142972259,0.11953103169259205
L3_18_2021,2021,south,dry_grassland,2021,-0.15670576520448723,0.6122847556866587,-0.02236579753931777,0.1905167811556726
L3_18_seeded,seeded,south,dry_grassland,seeded,1.1447083369712032,0.3837931453906236,0.5377147617840167,-0.09756544043457768
L3_19_2018,2018,south,hay_meadow,2018,-1.1053325055835237,-0.2117264746673889,-0.11340211503171282,-0.11907083492843955
L3_19_2019,2019,south,hay_meadow,2019,-0.5651799884004245,0.2809002516599505,-0.5579864812065191,-0.11310545854624686
L3_19_2020,2020,south,hay_meadow,2020,-0.2866182184069583,0.44910861568701216,-0.11173635142972259,0.11953103169259205
L3_19_2021,2021,south,hay_meadow,2021,-0.1286967447715207,0.5633769750923662,-0.02236579753931777,0.1905167811556726
L3_19_seeded,seeded,south,hay_meadow,seeded,0.7499361432803812,-0.49524860987060215,0.5377147617840167,-0.09756544043457768
L3_20_2018,2018,south,hay_meadow,2018,-1.0227926699032435,-0.3414812300622291,-0.11340211503171282,-0.11907083492843955
L3_20_2019,2019,south,hay_meadow,2019,-0.41980932627687295,0.22777833783527554,-0.5579864812065191,-0.11310545854624686
L3_20_2020,2020,south,hay_meadow,2020,-0.25120901845263993,0.30321963487420306,-0.11173635142972259,0.11953103169259205
L3_20_2021,2021,south,hay_meadow,2021,-0.3503244068270822,0.3900798550771003,-0.02236579753931777,0.1905167811556726
L3_20_seeded,seeded,south,hay_meadow,seeded,0.7135451412906059,-0.42307379003952683,0.5377147617840167,-0.09756544043457768
L3_21_2018,2018,south,hay_meadow,2018,-1.0587238507732097,-0.21898041377257546,-0.11340211503171282,-0.11907083492843955
L3_21_2019,2019,south,hay_meadow,2019,-0.781396638198991,0.3071541531719869,-0.5579864812065191,-0.11310545854624686
L3_21_2020,2020,south,hay_meadow,2020,-0.2458257433067676,0.47717303523987026,-0.11173635142972259,0.11953103169259205
L3_21_2021,2021,south,hay_meadow,2021,-0.1086392081350188,0.38373129679230616,-0.02236579753931777,0.1905167811556726
L3_21_seeded,seeded,south,hay_meadow,seeded,0.7895039550916304,-0.4998557320135365,0.5377147617840167,-0.09756544043457768
L3_22_2018,2018,south,dry_grassland,2018,-1.0379691344114839,-0.21261976534806332,-0.11340211503171282,-0.11907083492843955
L3_22_2019,2019,south,dry_grassland,2019,-0.5154260674565576,0.11856598478294968,-0.5579864812065191,-0.11310545854624686
L3_22_2020,2020,south,dry_grassland,2020,-0.25118944617728256,0.39744343473616756,-0.11173635142972259,0.11953103169259205
L3_22_2021,2021,south,dry_grassland,2021,-0.18015169296126832,0.42191192630120505,-0.02236579753931777,0.1905167811556726
L3_22_seeded,seeded,south,dry_grassland,seeded,0.9014171124163435,0.6572444760900464,0.5377147617840167,-0.09756544043457768
L3_23_2018,2018,south,hay_meadow,2018,-1.2493916506776008,-0.19901026941908626,-0.11340211503171282,-0.11907083492843955
L3_23_2019,2019,south,hay_meadow,2019,-0.4708069795491277,0.23863038074337414,-0.5579864812065191,-0.11310545854624686
L3_23_2020,2020,south,hay_meadow,2020,-0.4000647504955493,0.4672695330880945,-0.11173635142972259,0.11953103169259205
L3_23_2021,2021,south,hay_meadow,2021,-0.19010586482551942,0.3894446144996924,-0.02236579753931777,0.1905167811556726
L3_23_seeded,seeded,south,hay_meadow,seeded,0.706941147563678,-0.5038890821395444,0.5377147617840167,-0.09756544043457768
L3_24_2018,2018,south,dry_grassland,2018,-1.225472873706299,-0.11610395675291195,-0.11340211503171282,-0.11907083492843955
L3_24_2019,2019,south,dry_grassland,2019,-0.5298413258549076,0.20223661811015972,-0.5579864812065191,-0.11310545854624686
L3_24_2020,2020,south,dry_grassland,2020,-0.2871529871115681,0.40666983879647167,-0.11173635142972259,0.11953103169259205
L3_24_2021,2021,south,dry_grassland,2021,-0.28480364952341614,0.5679450410908028,-0.02236579753931777,0.1905167811556726
L3_24_seeded,seeded,south,dry_grassland,seeded,0.911751973131842,0.45703562767765055,0.5377147617840167,-0.09756544043457768
L4_01_2018,2018,south,dry_grassland,2018,-0.9249203251853954,0.1581578071132702,-0.11340211503171282,-0.11907083492843955
L4_01_2019,2019,south,dry_grassland,2019,-0.8190024428859742,0.27944893959231504,-0.5579864812065191,-0.11310545854624686
L4_01_2020,2020,south,dry_grassland,2020,-0.3550658129952573,0.5525195620736114,-0.11173635142972259,0.11953103169259205
L4_01_2021,2021,south,dry_grassland,2021,-0.4304198306703041,0.5709520936789232,-0.02236579753931777,0.1905167811556726
L4_01_seeded,seeded,south,dry_grassland,seeded,1.0779658823928835,0.14626434173497382,0.5377147617840167,-0.09756544043457768
L4_02_2018,2018,south,dry_grassland,2018,-1.1884901200752678,-0.017200458252173617,-0.11340211503171282,-0.11907083492843955
L4_02_2019,2019,south,dry_grassland,2019,-0.5796550801033931,0.30901150454300425,-0.5579864812065191,-0.11310545854624686
L4_02_2020,2020,south,dry_grassland,2020,-0.45109971191025333,0.5740408850768025,-0.11173635142972259,0.11953103169259205
L4_02_2021,2021,south,dry_grassland,2021,-0.5795574652463567,0.7920225760131797,-0.02236579753931777,0.1905167811556726
L4_02_seeded,seeded,south,dry_grassland,seeded,0.6864034934303953,0.635482487457291,0.5377147617840167,-0.09756544043457768
L4_03_2018,2018,south,hay_meadow,2018,-0.8190585345626733,0.07481516020087514,-0.11340211503171282,-0.11907083492843955
