id,plot,site,esy,reference,exposition,sand_ratio,substrate_depth,target_type,seed_density,survey_year,longitude,latitude,elevation,plot_size,botanist,givd_id,source,NMDS1,NMDS2,mean_reference,sd_reference,recovery_completeness
W6_18_2019,W6_18,6,R,2019,north,25,30,hay_meadow,8,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.03454948976451478,-0.2132647590204993,0.491,0.217,-0.456
W6_18_2020,W6_18,6,R22,2020,north,25,30,hay_meadow,8,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.08656355270043993,-0.20305006498229913,0.491,0.217,-0.404
W6_18_2021,W6_18,6,R22,2021,north,25,30,hay_meadow,8,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.2095404233385658,-0.1810051724802009,0.491,0.217,-0.281
W6_18_seeded,W6_18,6,R22,seeded,north,25,30,hay_meadow,8,seeded,1289197,4884032,314,6,NA,NA,experiment,0.898816795968266,-0.639998311985756,0.491,0.217,0.408
W6_19_2018,W6_19,6,V37,2018,north,25,30,dry_grassland,8,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.6179684903182571,-0.24647728546566666,0.644,0.279,-1.262
W6_19_2019,W6_19,6,R,2019,north,25,30,dry_grassland,8,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,-0.03236023213383823,-0.0322505573512798,0.644,0.279,-0.676
W6_19_2020,W6_19,6,R22,2020,north,25,30,dry_grassland,8,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.17556862656983316,-0.059045436804557955,0.644,0.279,-0.468
W6_19_2021,W6_19,6,R,2021,north,25,30,dry_grassland,8,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.19916757268348254,-0.06148112422293231,0.644,0.279,-0.445
W6_19_seeded,W6_19,6,R1A,seeded,north,25,30,dry_grassland,8,seeded,1289197,4884032,314,6,NA,NA,experiment,0.960861065381942,0.41125050948998665,0.644,0.279,0.317
W6_20_2018,W6_20,6,V37,2018,north,25,30,dry_grassland,4,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.7016142920882357,-0.5861502414562824,0.644,0.279,-1.346
W6_20_2019,W6_20,6,R,2019,north,25,30,dry_grassland,4,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,-0.08659702792669761,-0.1570706985414401,0.644,0.279,-0.731
W6_20_2020,W6_20,6,R22,2020,north,25,30,dry_grassland,4,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.14674412756066912,-0.08643495970115403,0.644,0.279,-0.497
W6_20_2021,W6_20,6,R1A,2021,north,25,30,dry_grassland,4,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.14055860339853024,0.12139527021992577,0.644,0.279,-0.503
W6_20_seeded,W6_20,6,R1A,seeded,north,25,30,dry_grassland,4,seeded,1289197,4884032,314,6,NA,NA,experiment,1.047475953378114,0.4151036682452691,0.644,0.279,0.403
W6_21_2018,W6_21,6,V37,2018,north,50,30,dry_grassland,8,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.8530811592693667,-0.5569523350153063,0.644,0.279,-1.497
W6_21_2019,W6_21,6,R,2019,north,50,30,dry_grassland,8,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.5096029161820406,0.3618772799427509,0.644,0.279,-0.134
W6_21_2020,W6_21,6,V37,2020,north,50,30,dry_grassland,8,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.28385753444677436,0.1573984350226945,0.644,0.279,-0.36
W6_21_2021,W6_21,6,V37,2021,north,50,30,dry_grassland,8,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.32821650736509816,0.38304648963265403,0.644,0.279,-0.316
W6_21_seeded,W6_21,6,R1A,seeded,north,50,30,dry_grassland,8,seeded,1289197,4884032,314,6,NA,NA,experiment,0.991815965408308,0.5027245472366006,0.644,0.279,0.348
W6_22_2018,W6_22,6,V37,2018,north,50,30,hay_meadow,8,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.4976748575792123,-0.5375373225030838,0.491,0.217,-0.989
W6_22_2019,W6_22,6,R22,2019,north,50,30,hay_meadow,8,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.17454667218065023,-0.22857128711967517,0.491,0.217,-0.316
W6_22_2020,W6_22,6,R22,2020,north,50,30,hay_meadow,8,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.40777481665135384,-0.3025326849218473,0.491,0.217,-0.083
W6_22_2021,W6_22,6,R22,2021,north,50,30,hay_meadow,8,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.20736080759981065,-0.24565601016013744,0.491,0.217,-0.284
W6_22_seeded,W6_22,6,R22,seeded,north,50,30,hay_meadow,8,seeded,1289197,4884032,314,6,NA,NA,experiment,0.6602758045078114,-0.7074920749394643,0.491,0.217,0.169
W6_23_2018,W6_23,6,V37,2018,north,50,30,hay_meadow,4,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.6327706052547132,-0.49280732787445136,0.491,0.217,-1.124
W6_23_2019,W6_23,6,R,2019,north,50,30,hay_meadow,4,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.2858656138834558,-0.2646459956355673,0.491,0.217,-0.205
W6_23_2020,W6_23,6,R22,2020,north,50,30,hay_meadow,4,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.2613069410012019,-0.21554209780618716,0.491,0.217,-0.23
W6_23_2021,W6_23,6,R22,2021,north,50,30,hay_meadow,4,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.18269437337065927,-0.22184442146798536,0.491,0.217,-0.308
W6_23_seeded,W6_23,6,R22,seeded,north,50,30,hay_meadow,4,seeded,1289197,4884032,314,6,NA,NA,experiment,0.7379381558334808,-0.5489591329648017,0.491,0.217,0.247
W6_24_2018,W6_24,6,V37,2018,north,50,30,dry_grassland,4,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.5371123536838525,-0.5543919348815075,0.644,0.279,-1.181
W6_24_2019,W6_24,6,R,2019,north,50,30,dry_grassland,4,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.4386612418625262,-0.04510700672722095,0.644,0.279,-0.205
W6_24_2020,W6_24,6,R,2020,north,50,30,dry_grassland,4,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.335025577477815,0.14318214931189607,0.644,0.279,-0.309
W6_24_2021,W6_24,6,R,2021,north,50,30,dry_grassland,4,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.44907974294903596,0.1231741223429805,0.644,0.279,-0.195
W6_24_seeded,W6_24,6,R1A,seeded,north,50,30,dry_grassland,4,seeded,1289197,4884032,314,6,NA,NA,experiment,0.9928580702688734,0.36654348804472836,0.644,0.279,0.349
X01_m_2017,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2017,4543914,5418661,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.5442749816701001,0.27975751626988915,0.478,0.186,0.066
X01_m_2018,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2018,4543914,5418661,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.42843054062960184,0.3131986073427971,0.478,0.186,-0.05
X02_m_2017,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2017,4543912,5418670,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.4933323173788897,-0.199914901389583,0.491,0.217,0.002
X02_m_2018,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2018,4543912,5418670,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.7689343760044981,-0.13142506312888233,0.491,0.217,0.278
X02_m_2019,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2019,4543912,5418670,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.6157824740353436,-0.004158329609333996,0.491,0.217,0.125
X02_m_2021,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2021,4543912,5418670,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.5970964148002613,-0.12333232949829824,0.491,0.217,0.106
X03_m_2021,NA,NA,R1A,positive_reference,south,NA,NA,dry_grassland,NA,2021,4544901,5418627,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.4759971029761535,0.5112415366431533,0.512,0.337,-0.036
X04_m_2021,NA,NA,R1A,positive_reference,north,NA,NA,dry_grassland,NA,2021,4544901,5418639,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.4679727072149655,0.6490484887719493,0.644,0.279,-0.176
X05_m_2017,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2017,4545832,5418126,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.5853224467443882,-0.08451009962962647,0.478,0.186,0.107
X05_m_2018,NA,NA,R1A,positive_reference,south,NA,NA,dry_grassland,NA,2018,4545832,5418126,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.30689734615896624,0.9335361525143901,0.512,0.337,-0.205
X05_m_2019,NA,NA,R1A,positive_reference,south,NA,NA,dry_grassland,NA,2019,4545832,5418126,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.6587068726362287,0.9675848191024121,0.512,0.337,0.147
X05_m_2021,NA,NA,R1A,positive_reference,south,NA,NA,dry_grassland,NA,2021,4545832,5418126,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,-0.1889507562866566,-0.7135783848401636,0.512,0.337,-0.701
X06_m_2018,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2018,4545833,5418139,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.6188424858094206,-0.16106141211050498,0.491,0.217,0.128
X06_m_2019,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2019,4545833,5418139,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.6383012662261344,0.011638611622621529,0.491,0.217,0.147
X09_m_2019,NA,NA,V38,negative_reference,south,NA,NA,other,NA,2019,4546913,5417317,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.30017695280146023,1.0512625473251593,NA,NA,NA
X09_m_2021,NA,NA,V38,negative_reference,south,NA,NA,other,NA,2021,4546913,5417317,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,-0.12278353307362297,-1.078045779115627,NA,NA,NA
X11_m_2017,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2017,4546311,5417431,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.3592782440653596,-0.8355545650320215,0.491,0.217,-0.132
X11_m_2018,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2018,4546311,5417431,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.3017104536096608,-0.7562041215975873,0.491,0.217,-0.189
X11_m_2019,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2019,4546311,5417431,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.28188676909734633,-0.7599237347103927,0.491,0.217,-0.209
X11_m_2021,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2021,4546311,5417431,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.3369460410031125,-0.6023984802148914,0.491,0.217,-0.154
X12_m_2017,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2017,4546311,5417420,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.27232944258504793,-0.7589110342237778,0.478,0.186,-0.206
X12_m_2018,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2018,4546311,5417420,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.8647488712625482,-0.27290702114419196,0.478,0.186,0.387
X12_m_2021,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2021,4546311,5417420,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.075043872588507,-0.778092734891122,0.478,0.186,-0.403
X13_m_2017,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2017,4547375,5418241,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.7560589553607797,-0.4189719182120104,0.491,0.217,0.265
X13_m_2018,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2018,4547375,5418241,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.7040171563685326,-0.3840592312413151,0.491,0.217,0.213
X13_m_2019,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2019,4547375,5418241,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.6745480850746504,-0.45886765377803534,0.491,0.217,0.184
X13_m_2021,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2021,4547375,5418241,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.6679192644196507,-0.3971145516337311,0.491,0.217,0.177
X14_m_2017,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2017,4547375,5418234,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.3937971458118681,0.34255591171115324,0.478,0.186,-0.084
X14_m_2018,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2018,4547375,5418234,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.4534861828394233,0.5961822991170017,0.478,0.186,-0.025
X14_m_2019,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2019,4547375,5418234,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.3790662637959527,0.3651126837925832,0.478,0.186,-0.099
X21_m_2017,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2017,4555538,5415944,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.20416491866846162,0.771655921009966,0.478,0.186,-0.274
X21_m_2018,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2018,4555538,5415944,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.3007231779085073,0.9596243985823749,0.478,0.186,-0.177
X21_m_2019,NA,NA,V38,negative_reference,south,NA,NA,other,NA,2019,4555538,5415944,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,-0.02464398382006489,0.9477283476540247,NA,NA,NA
X21_m_2021,NA,NA,V38,negative_reference,south,NA,NA,other,NA,2021,4555538,5415944,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.08418118921097527,0.8433410784028115,NA,NA,NA
X23_m_2021,NA,NA,V38,negative_reference,south,NA,NA,other,NA,2021,4555683,5416175,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.4107558538191245,0.5142335061443376,NA,NA,NA
X27_m_2017,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2017,4554294,5412036,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.38717885009985975,-0.43264684740330756,0.491,0.217,-0.104
X27_m_2018,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2018,4554294,5412036,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.26118710862583694,-0.46454955799156933,0.491,0.217,-0.23
X27_m_2019,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2019,4554294,5412036,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.5262862409891105,-0.4863776885342182,0.491,0.217,0.035
X27_m_2021,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2021,4554294,5412036,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.5342200082243838,-0.428691724219677,0.491,0.217,0.043
X28_m_2017,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2017,4554292,5412027,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.6773067410293552,-0.2161074139213316,0.478,0.186,0.199
X34_o_2017,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2017,4555704,5412659,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.6306017431976461,-0.11711368341862011,0.478,0.186,0.153
X34_o_2018,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2018,4555704,5412659,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.5905288971823823,-0.22601365207546456,0.478,0.186,0.113
X34_o_2019,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2019,4555704,5412659,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.5183587050648005,0.057447454327991226,0.478,0.186,0.04
X39_m_2019,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2019,4567747,5411096,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.16530764534572548,-0.6279842825689679,0.491,0.217,-0.326
X40_m_2018,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2018,4567737,5411081,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.6902787553205236,-0.05477908318880072,0.478,0.186,0.212
X40_m_2019,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2019,4567737,5411081,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.24590726057846005,0.3064621882812399,0.478,0.186,-0.232
X40_m_2021,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2021,4567737,5411081,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.587634671148499,0.08914984440077808,0.478,0.186,0.11
X41_m_2017,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2017,4568793,5410515,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.33750874818215576,-0.824811176849622,0.491,0.217,-0.153
X41_m_2018,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2018,4568793,5410515,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.3366654757871585,-0.609767071524768,0.491,0.217,-0.154
X41_m_2019,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2019,4568793,5410515,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.399433992876182,-0.3537559184792854,0.491,0.217,-0.092
X41_m_2021,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2021,4568793,5410515,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.2687820176764788,-0.6638870455314104,0.491,0.217,-0.222
X42_m_2017,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2017,4568788,5410497,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.4435934189606579,-0.6137452095970367,0.478,0.186,-0.034
X42_m_2018,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2018,4568788,5410497,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.7177245268214119,0.016699084432079486,0.478,0.186,0.24
X42_m_2019,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2019,4568788,5410497,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.3452547536875742,0.48012709312612456,0.478,0.186,-0.133
X42_m_2021,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2021,4568788,5410497,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.42646730124898347,0.49006099510901613,0.478,0.186,-0.052
X43_m_2017,NA,NA,R1A,positive_reference,south,NA,NA,dry_grassland,NA,2017,4568255,5411573,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.9569868399282028,-0.03362793935199127,0.512,0.337,0.445
X43_m_2018,NA,NA,R1A,positive_reference,south,NA,NA,dry_grassland,NA,2018,4568255,5411573,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,1.075840304024012,0.0023489073674251622,0.512,0.337,0.564
X43_m_2021,NA,NA,R1A,positive_reference,south,NA,NA,dry_grassland,NA,2021,4568255,5411573,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.5030444733748102,0.8477315974306739,0.512,0.337,-0.009
X44_m_2018,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2018,4568262,5411582,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.9181721464555056,-0.2704130522358122,0.491,0.217,0.427
X44_m_2019,NA,NA,R1A,positive_reference,north,NA,NA,dry_grassland,NA,2019,4568262,5411582,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.8619117185183366,-0.02468969528892739,0.644,0.279,0.218
X45_m_2018,NA,NA,R1A,positive_reference,south,NA,NA,dry_grassland,NA,2018,4568677,5411360,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.9299089133059378,-0.03416097641033595,0.512,0.337,0.418
X45_m_2019,NA,NA,R1A,positive_reference,south,NA,NA,dry_grassland,NA,2019,4568677,5411360,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.7185822859691589,0.670649166159134,0.512,0.337,0.207
X45_m_2021,NA,NA,R1A,positive_reference,south,NA,NA,dry_grassland,NA,2021,4568677,5411360,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.4176378185874116,-1.1681269960202696,0.512,0.337,-0.094
X46_m_2017,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2017,4568682,5411372,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.6816178901741695,-0.34615579839063776,0.491,0.217,0.191
X46_m_2018,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2018,4568682,5411372,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.6168888854362837,-0.7651242743695927,0.491,0.217,0.126
X51_m_2017,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2017,4571060,5404855,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.7105984451465237,-0.25978322246448293,0.478,0.186,0.233
X51_m_2018,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2018,4571060,5404855,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.6770492645858579,-0.20541321664740014,0.478,0.186,0.199
X51_m_2019,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2019,4571060,5404855,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.5265812679280215,0.12624163545659356,0.478,0.186,0.049
X55_m_2018,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2018,4582311,5393648,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.8217989864943711,-0.10601623982919665,0.478,0.186,0.344
X55_m_2019,NA,NA,R22,positive_reference,south,NA,NA,hay_meadow,NA,2019,4582311,5393648,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.3050166217237876,-0.6012246056226822,0.478,0.186,-0.173
X56_m_2017,NA,NA,R22,positive_reference,north,NA,NA,hay_meadow,NA,2017,4582309,5393656,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.5672777324887918,-0.04560028346534868,0.491,0.217,0.076
X62_m_2018,NA,NA,V38,negative_reference,south,NA,NA,other,NA,2018,4575175,5398141,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.1781435519448502,0.7374004278695696,NA,NA,NA
X62_m_2021,NA,NA,V38,negative_reference,south,NA,NA,other,NA,2021,4575175,5398141,NA,25,NA,NA,Bauer et al. (2023) EcoEvoRxiv https://doi.org/10.32942/X2959J,0.055940393721206065,0.840595816586608,NA,NA,NA
