id,plot,site,longitude,latitude,elevation,plot_size,exposition,orientation,sand_ratio,substrate_depth,target_type,seed_density,survey_year,B,C,D,presabu,persistence
L2_01_2020,L2_01,2,1288117,4883853,314,4,south,land,0,15,hay_meadow,8,2020,0.619,0.3532,0.9722,abundance,38.1
L2_01_2021,L2_01,2,1288117,4883853,314,4,south,land,0,15,hay_meadow,8,2021,0.5,0.4474,0.9474,presence,50
L2_01_2021,L2_01,2,1288117,4883853,314,4,south,land,0,15,hay_meadow,8,2021,0.6282,0.3462,0.9744,abundance,37.18
L2_02_2018,L2_02,2,1288117,4883853,314,4,south,land,0,15,dry_grassland,8,2018,0.7037,0.2222,0.9259,presence,29.630000000000003
L2_02_2018,L2_02,2,1288117,4883853,314,4,south,land,0,15,dry_grassland,8,2018,0.6399,0.3537,0.9936,abundance,36.01
L2_02_2019,L2_02,2,1288117,4883853,314,4,south,land,0,15,dry_grassland,8,2019,0.5625,0.3125,0.875,presence,43.75
L2_02_2019,L2_02,2,1288117,4883853,314,4,south,land,0,15,dry_grassland,8,2019,0.5938,0.3593,0.9531,abundance,40.62
L2_02_2020,L2_02,2,1288117,4883853,314,4,south,land,0,15,dry_grassland,8,2020,0.425,0.425,0.85,presence,57.49999999999999
L2_02_2020,L2_02,2,1288117,4883853,314,4,south,land,0,15,dry_grassland,8,2020,0.5624,0.3684,0.9307,abundance,43.76
L2_02_2021,L2_02,2,1288117,4883853,314,4,south,land,0,15,dry_grassland,8,2021,0.5,0.25,0.75,presence,50
L2_02_2021,L2_02,2,1288117,4883853,314,4,south,land,0,15,dry_grassland,8,2021,0.6046,0.3016,0.9062,abundance,39.54
L2_03_2018,L2_03,2,1288117,4883853,314,4,south,land,0,15,hay_meadow,4,2018,0.8333,0.1667,1,presence,16.669999999999995
L2_03_2018,L2_03,2,1288117,4883853,314,4,south,land,0,15,hay_meadow,4,2018,0.5848,0.4152,1,abundance,41.52
L2_03_2019,L2_03,2,1288117,4883853,314,4,south,land,0,15,hay_meadow,4,2019,0.4595,0.3784,0.8378,presence,54.05
L2_03_2019,L2_03,2,1288117,4883853,314,4,south,land,0,15,hay_meadow,4,2019,0.6274,0.3535,0.9809,abundance,37.260000000000005
L2_03_2020,L2_03,2,1288117,4883853,314,4,south,land,0,15,hay_meadow,4,2020,0.3095,0.3571,0.6667,presence,69.05
L2_03_2020,L2_03,2,1288117,4883853,314,4,south,land,0,15,hay_meadow,4,2020,0.5355,0.3415,0.877,abundance,46.45
L2_03_2021,L2_03,2,1288117,4883853,314,4,south,land,0,15,hay_meadow,4,2021,0.4103,0.3846,0.7949,presence,58.97
L2_03_2021,L2_03,2,1288117,4883853,314,4,south,land,0,15,hay_meadow,4,2021,0.4674,0.4391,0.9064,abundance,53.26
L2_04_2018,L2_04,2,1288117,4883853,314,4,south,land,0,15,dry_grassland,4,2018,0.8,0.2,1,presence,19.999999999999996
L2_04_2018,L2_04,2,1288117,4883853,314,4,south,land,0,15,dry_grassland,4,2018,0.7067,0.2933,1,abundance,29.330000000000002
L2_04_2019,L2_04,2,1288117,4883853,314,4,south,land,0,15,dry_grassland,4,2019,0.4167,0.3056,0.7222,presence,58.32999999999999
L2_04_2019,L2_04,2,1288117,4883853,314,4,south,land,0,15,dry_grassland,4,2019,0.5581,0.3953,0.9535,abundance,44.19
L2_04_2020,L2_04,2,1288117,4883853,314,4,south,land,0,15,dry_grassland,4,2020,0.4211,0.3684,0.7895,presence,57.89
L2_04_2020,L2_04,2,1288117,4883853,314,4,south,land,0,15,dry_grassland,4,2020,0.5027,0.4332,0.9358,abundance,49.73
L2_04_2021,L2_04,2,1288117,4883853,314,4,south,land,0,15,dry_grassland,4,2021,0.4571,0.3143,0.7714,presence,54.28999999999999
L2_04_2021,L2_04,2,1288117,4883853,314,4,south,land,0,15,dry_grassland,4,2021,0.533,0.3966,0.9295,abundance,46.699999999999996
L2_05_2018,L2_05,2,1288117,4883853,314,4,south,land,25,15,hay_meadow,4,2018,0.7407,0.2593,1,presence,25.929999999999996
L2_05_2018,L2_05,2,1288117,4883853,314,4,south,land,25,15,hay_meadow,4,2018,0.7722,0.2278,1,abundance,22.78
L2_05_2019,L2_05,2,1288117,4883853,314,4,south,land,25,15,hay_meadow,4,2019,0.3111,0.4222,0.7333,presence,68.89
L2_05_2019,L2_05,2,1288117,4883853,314,4,south,land,25,15,hay_meadow,4,2019,0.564,0.4012,0.9651,abundance,43.60000000000001
L2_05_2020,L2_05,2,1288117,4883853,314,4,south,land,25,15,hay_meadow,4,2020,0.375,0.375,0.75,presence,62.5
L2_05_2020,L2_05,2,1288117,4883853,314,4,south,land,25,15,hay_meadow,4,2020,0.5706,0.3694,0.9399,abundance,42.94
L2_05_2021,L2_05,2,1288117,4883853,314,4,south,land,25,15,hay_meadow,4,2021,0.5294,0.3529,0.8824,presence,47.06
L2_05_2021,L2_05,2,1288117,4883853,314,4,south,land,25,15,hay_meadow,4,2021,0.5603,0.4109,0.9713,abundance,43.97
L2_06_2018,L2_06,2,1288117,4883853,314,4,south,land,25,15,dry_grassland,8,2018,0.7308,0.1923,0.9231,presence,26.919999999999998
L2_06_2018,L2_06,2,1288117,4883853,314,4,south,land,25,15,dry_grassland,8,2018,0.7509,0.2415,0.9925,abundance,24.91
L2_06_2019,L2_06,2,1288117,4883853,314,4,south,land,25,15,dry_grassland,8,2019,0.4048,0.4524,0.8571,presence,59.519999999999996
L2_06_2019,L2_06,2,1288117,4883853,314,4,south,land,25,15,dry_grassland,8,2019,0.5596,0.3901,0.9497,abundance,44.04
L2_06_2020,L2_06,2,1288117,4883853,314,4,south,land,25,15,dry_grassland,8,2020,0.3095,0.3571,0.6667,presence,69.05
L2_06_2020,L2_06,2,1288117,4883853,314,4,south,land,25,15,dry_grassland,8,2020,0.5265,0.3603,0.8869,abundance,47.35
L2_06_2021,L2_06,2,1288117,4883853,314,4,south,land,25,15,dry_grassland,8,2021,0.359,0.3333,0.6923,presence,64.1
L2_06_2021,L2_06,2,1288117,4883853,314,4,south,land,25,15,dry_grassland,8,2021,0.4661,0.4163,0.8824,abundance,53.39
L2_07_2018,L2_07,2,1288117,4883853,314,4,south,land,25,15,dry_grassland,4,2018,0.6786,0.25,0.9286,presence,32.14
L2_07_2018,L2_07,2,1288117,4883853,314,4,south,land,25,15,dry_grassland,4,2018,0.7568,0.2124,0.9691,abundance,24.319999999999997
L2_07_2019,L2_07,2,1288117,4883853,314,4,south,land,25,15,dry_grassland,4,2019,0.6,0.2667,0.8667,presence,40
L2_07_2019,L2_07,2,1288117,4883853,314,4,south,land,25,15,dry_grassland,4,2019,0.5344,0.4233,0.9578,abundance,46.56
L2_07_2020,L2_07,2,1288117,4883853,314,4,south,land,25,15,dry_grassland,4,2020,0.4722,0.3611,0.8333,presence,52.78
L2_07_2020,L2_07,2,1288117,4883853,314,4,south,land,25,15,dry_grassland,4,2020,0.5376,0.414,0.9517,abundance,46.24
L2_07_2021,L2_07,2,1288117,4883853,314,4,south,land,25,15,dry_grassland,4,2021,0.5429,0.4,0.9429,presence,45.709999999999994
L2_07_2021,L2_07,2,1288117,4883853,314,4,south,land,25,15,dry_grassland,4,2021,0.5063,0.4592,0.9654,abundance,49.370000000000005
L2_08_2018,L2_08,2,1288117,4883853,314,4,south,land,25,15,hay_meadow,8,2018,0.8,0.2,1,presence,19.999999999999996
L2_08_2018,L2_08,2,1288117,4883853,314,4,south,land,25,15,hay_meadow,8,2018,0.8368,0.1632,1,abundance,16.32
L2_08_2019,L2_08,2,1288117,4883853,314,4,south,land,25,15,hay_meadow,8,2019,0.4865,0.4054,0.8919,presence,51.35000000000001
L2_08_2019,L2_08,2,1288117,4883853,314,4,south,land,25,15,hay_meadow,8,2019,0.613,0.3746,0.9876,abundance,38.7
L2_08_2020,L2_08,2,1288117,4883853,314,4,south,land,25,15,hay_meadow,8,2020,0.4865,0.4054,0.8919,presence,51.35000000000001
L2_08_2020,L2_08,2,1288117,4883853,314,4,south,land,25,15,hay_meadow,8,2020,0.5824,0.4059,0.9882,abundance,41.76
L2_08_2021,L2_08,2,1288117,4883853,314,4,south,land,25,15,hay_meadow,8,2021,0.5135,0.4324,0.9459,presence,48.650000000000006
L2_08_2021,L2_08,2,1288117,4883853,314,4,south,land,25,15,hay_meadow,8,2021,0.5144,0.4646,0.979,abundance,48.56
L2_09_2018,L2_09,2,1288117,4883853,314,4,south,land,50,15,dry_grassland,8,2018,0.7143,0.2857,1,presence,28.569999999999997
L2_09_2018,L2_09,2,1288117,4883853,314,4,south,land,50,15,dry_grassland,8,2018,0.6024,0.3976,1,abundance,39.76
L2_09_2019,L2_09,2,1288117,4883853,314,4,south,land,50,15,dry_grassland,8,2019,0.5135,0.4324,0.9459,presence,48.650000000000006
L2_09_2019,L2_09,2,1288117,4883853,314,4,south,land,50,15,dry_grassland,8,2019,0.6378,0.3558,0.9936,abundance,36.22
L2_09_2020,L2_09,2,1288117,4883853,314,4,south,land,50,15,dry_grassland,8,2020,0.4359,0.4103,0.8462,presence,56.410000000000004
L2_09_2020,L2_09,2,1288117,4883853,314,4,south,land,50,15,dry_grassland,8,2020,0.5707,0.3977,0.9683,abundance,42.93
L2_09_2021,L2_09,2,1288117,4883853,314,4,south,land,50,15,dry_grassland,8,2021,0.3721,0.4419,0.814,presence,62.79
L2_09_2021,L2_09,2,1288117,4883853,314,4,south,land,50,15,dry_grassland,8,2021,0.486,0.4497,0.9358,abundance,51.4
L2_10_2018,L2_10,2,1288117,4883853,314,4,south,land,50,15,dry_grassland,4,2018,0.7037,0.2222,0.9259,presence,29.630000000000003
L2_10_2018,L2_10,2,1288117,4883853,314,4,south,land,50,15,dry_grassland,4,2018,0.6772,0.3162,0.9934,abundance,32.28
L2_10_2019,L2_10,2,1288117,4883853,314,4,south,land,50,15,dry_grassland,4,2019,0.6667,0.3333,1,presence,33.330000000000005
L2_10_2019,L2_10,2,1288117,4883853,314,4,south,land,50,15,dry_grassland,4,2019,0.7363,0.2637,1,abundance,26.370000000000005
L2_10_2020,L2_10,2,1288117,4883853,314,4,south,land,50,15,dry_grassland,4,2020,0.425,0.425,0.85,presence,57.49999999999999
L2_10_2020,L2_10,2,1288117,4883853,314,4,south,land,50,15,dry_grassland,4,2020,0.6237,0.3428,0.9665,abundance,37.629999999999995
L2_10_2021,L2_10,2,1288117,4883853,314,4,south,land,50,15,dry_grassland,4,2021,0.5135,0.4324,0.9459,presence,48.650000000000006
L2_10_2021,L2_10,2,1288117,4883853,314,4,south,land,50,15,dry_grassland,4,2021,0.5227,0.4567,0.9794,abundance,47.73
L2_11_2018,L2_11,2,1288117,4883853,314,4,south,land,50,15,hay_meadow,4,2018,0.6667,0.3333,1,presence,33.330000000000005
L2_11_2018,L2_11,2,1288117,4883853,314,4,south,land,50,15,hay_meadow,4,2018,0.692,0.308,1,abundance,30.800000000000004
L2_11_2019,L2_11,2,1288117,4883853,314,4,south,land,50,15,hay_meadow,4,2019,0.5312,0.2812,0.8125,presence,46.88
L2_11_2019,L2_11,2,1288117,4883853,314,4,south,land,50,15,hay_meadow,4,2019,0.5962,0.3304,0.9266,abundance,40.38
L2_11_2020,L2_11,2,1288117,4883853,314,4,south,land,50,15,hay_meadow,4,2020,0.4474,0.3947,0.8421,presence,55.26
L2_11_2020,L2_11,2,1288117,4883853,314,4,south,land,50,15,hay_meadow,4,2020,0.5378,0.3648,0.9026,abundance,46.220000000000006
L2_11_2021,L2_11,2,1288117,4883853,314,4,south,land,50,15,hay_meadow,4,2021,0.4737,0.4211,0.8947,presence,52.629999999999995
L2_11_2021,L2_11,2,1288117,4883853,314,4,south,land,50,15,hay_meadow,4,2021,0.562,0.4092,0.9712,abundance,43.8
L2_12_2018,L2_12,2,1288117,4883853,314,4,south,land,50,15,hay_meadow,8,2018,0.7407,0.2593,1,presence,25.929999999999996
L2_12_2018,L2_12,2,1288117,4883853,314,4,south,land,50,15,hay_meadow,8,2018,0.5952,0.4048,1,abundance,40.480000000000004
L2_12_2019,L2_12,2,1288117,4883853,314,4,south,land,50,15,hay_meadow,8,2019,0.625,0.375,1,presence,37.5
L2_12_2019,L2_12,2,1288117,4883853,314,4,south,land,50,15,hay_meadow,8,2019,0.7874,0.2126,1,abundance,21.26
L2_12_2020,L2_12,2,1288117,4883853,314,4,south,land,50,15,hay_meadow,8,2020,0.5556,0.4444,1,presence,44.440000000000005
L2_12_2020,L2_12,2,1288117,4883853,314,4,south,land,50,15,hay_meadow,8,2020,0.7634,0.2366,1,abundance,23.660000000000004
L2_12_2021,L2_12,2,1288117,4883853,314,4,south,land,50,15,hay_meadow,8,2021,0.625,0.375,1,presence,37.5
L2_12_2021,L2_12,2,1288117,4883853,314,4,south,land,50,15,hay_meadow,8,2021,0.6849,0.3151,1,abundance,31.510000000000005
L2_13_2018,L2_13,2,1288117,4883853,314,4,south,land,0,30,hay_meadow,4,2018,0.7407,0.2593,1,presence,25.929999999999996
L2_13_2018,L2_13,2,1288117,4883853,314,4,south,land,0,30,hay_meadow,4,2018,0.578,0.422,1,abundance,42.2
L2_13_2019,L2_13,2,1288117,4883853,314,4,south,land,0,30,hay_meadow,4,2019,0.6,0.2667,0.8667,presence,40
L2_13_2019,L2_13,2,1288117,4883853,314,4,south,land,0,30,hay_meadow,4,2019,0.6781,0.3082,0.9863,abundance,32.19
L2_13_2020,L2_13,2,1288117,4883853,314,4,south,land,0,30,hay_meadow,4,2020,0.5429,0.4,0.9429,presence,45.709999999999994
L2_13_2020,L2_13,2,1288117,4883853,314,4,south,land,0,30,hay_meadow,4,2020,0.5735,0.4207,0.9942,abundance,42.65
L2_13_2021,L2_13,2,1288117,4883853,314,4,south,land,0,30,hay_meadow,4,2021,0.4865,0.4054,0.8919,presence,51.35000000000001
L2_13_2021,L2_13,2,1288117,4883853,314,4,south,land,0,30,hay_meadow,4,2021,0.5789,0.4094,0.9883,abundance,42.11
L2_14_2018,L2_14,2,1288117,4883853,314,4,south,land,0,30,dry_grassland,4,2018,0.76,0.16,0.92,presence,24
L2_14_2018,L2_14,2,1288117,4883853,314,4,south,land,0,30,dry_grassland,4,2018,0.5416,0.4531,0.9947,abundance,45.84
L2_14_2019,L2_14,2,1288117,4883853,314,4,south,land,0,30,dry_grassland,4,2019,0.4571,0.3143,0.7714,presence,54.28999999999999
L2_14_2019,L2_14,2,1288117,4883853,314,4,south,land,0,30,dry_grassland,4,2019,0.5509,0.3954,0.9463,abundance,44.910000000000004
L2_14_2020,L2_14,2,1288117,4883853,314,4,south,land,0,30,dry_grassland,4,2020,0.375,0.375,0.75,presence,62.5
L2_14_2020,L2_14,2,1288117,4883853,314,4,south,land,0,30,dry_grassland,4,2020,0.4439,0.4099,0.8539,abundance,55.61000000000001
L2_14_2021,L2_14,2,1288117,4883853,314,4,south,land,0,30,dry_grassland,4,2021,0.4444,0.3333,0.7778,presence,55.559999999999995
L2_14_2021,L2_14,2,1288117,4883853,314,4,south,land,0,30,dry_grassland,4,2021,0.493,0.459,0.952,abundance,50.7
L2_15_2018,L2_15,2,1288117,4883853,314,4,south,land,0,30,dry_grassland,8,2018,0.7917,0.125,0.9167,presence,20.830000000000005
L2_15_2018,L2_15,2,1288117,4883853,314,4,south,land,0,30,dry_grassland,8,2018,0.5209,0.4738,0.9948,abundance,47.91
L2_15_2019,L2_15,2,1288117,4883853,314,4,south,land,0,30,dry_grassland,8,2019,0.4324,0.3514,0.7838,presence,56.76
L2_15_2019,L2_15,2,1288117,4883853,314,4,south,land,0,30,dry_grassland,8,2019,0.526,0.421,0.947,abundance,47.4
L2_15_2020,L2_15,2,1288117,4883853,314,4,south,land,0,30,dry_grassland,8,2020,0.3659,0.3902,0.7561,presence,63.41
L2_15_2020,L2_15,2,1288117,4883853,314,4,south,land,0,30,dry_grassland,8,2020,0.5612,0.3491,0.9103,abundance,43.879999999999995
L2_15_2021,L2_15,2,1288117,4883853,314,4,south,land,0,30,dry_grassland,8,2021,0.4848,0.2727,0.7576,presence,51.519999999999996
L2_15_2021,L2_15,2,1288117,4883853,314,4,south,land,0,30,dry_grassland,8,2021,0.5473,0.3639,0.9112,abundance,45.269999999999996
L2_16_2018,L2_16,2,1288117,4883853,314,4,south,land,0,30,hay_meadow,8,2018,0.8333,0.1667,1,presence,16.669999999999995
L2_16_2018,L2_16,2,1288117,4883853,314,4,south,land,0,30,hay_meadow,8,2018,0.5376,0.4624,1,abundance,46.24
L2_16_2019,L2_16,2,1288117,4883853,314,4,south,land,0,30,hay_meadow,8,2019,0.4359,0.4103,0.8462,presence,56.410000000000004
L2_16_2019,L2_16,2,1288117,4883853,314,4,south,land,0,30,hay_meadow,8,2019,0.5267,0.4572,0.984,abundance,47.330000000000005
L2_16_2020,L2_16,2,1288117,4883853,314,4,south,land,0,30,hay_meadow,8,2020,0.5294,0.3529,0.8824,presence,47.06
L2_16_2020,L2_16,2,1288117,4883853,314,4,south,land,0,30,hay_meadow,8,2020,0.5065,0.4675,0.974,abundance,49.35000000000001
L2_16_2021,L2_16,2,1288117,4883853,314,4,south,land,0,30,hay_meadow,8,2021,0.4,0.4,0.8,presence,60
L2_16_2021,L2_16,2,1288117,4883853,314,4,south,land,0,30,hay_meadow,8,2021,0.5191,0.4111,0.9302,abundance,48.089999999999996
L2_17_2018,L2_17,2,1288117,4883853,314,4,south,land,25,30,dry_grassland,8,2018,0.6552,0.2759,0.931,presence,34.48
L2_17_2018,L2_17,2,1288117,4883853,314,4,south,land,25,30,dry_grassland,8,2018,0.5765,0.4,0.9765,abundance,42.35
L2_17_2019,L2_17,2,1288117,4883853,314,4,south,land,25,30,dry_grassland,8,2019,0.5455,0.3333,0.8788,presence,45.45
L2_17_2019,L2_17,2,1288117,4883853,314,4,south,land,25,30,dry_grassland,8,2019,0.5271,0.43120000000000003,0.9584,abundance,47.29
L2_17_2020,L2_17,2,1288117,4883853,314,4,south,land,25,30,dry_grassland,8,2020,0.5312,0.2812,0.8125,presence,46.88
L2_17_2020,L2_17,2,1288117,4883853,314,4,south,land,25,30,dry_grassland,8,2020,0.5027,0.4388,0.9415,abundance,49.73
L2_17_2021,L2_17,2,1288117,4883853,314,4,south,land,25,30,dry_grassland,8,2021,0.5758,0.3636,0.9394,presence,42.42
L2_17_2021,L2_17,2,1288117,4883853,314,4,south,land,25,30,dry_grassland,8,2021,0.5433,0.4197,0.9629,abundance,45.67
L2_18_2018,L2_18,2,1288117,4883853,314,4,south,land,25,30,hay_meadow,4,2018,0.6667,0.3333,1,presence,33.330000000000005
L2_18_2018,L2_18,2,1288117,4883853,314,4,south,land,25,30,hay_meadow,4,2018,0.6431,0.3569,1,abundance,35.69
L2_18_2019,L2_18,2,1288117,4883853,314,4,south,land,25,30,hay_meadow,4,2019,0.4865,0.4054,0.8919,presence,51.35000000000001
L2_18_2019,L2_18,2,1288117,4883853,314,4,south,land,25,30,hay_meadow,4,2019,0.5529,0.4034,0.9563,abundance,44.71000000000001
L2_18_2020,L2_18,2,1288117,4883853,314,4,south,land,25,30,hay_meadow,4,2020,0.4865,0.4054,0.8919,presence,51.35000000000001
L2_18_2020,L2_18,2,1288117,4883853,314,4,south,land,25,30,hay_meadow,4,2020,0.5858,0.4024,0.9882,abundance,41.42
L2_18_2021,L2_18,2,1288117,4883853,314,4,south,land,25,30,hay_meadow,4,2021,0.5,0.3889,0.8889,presence,50
L2_18_2021,L2_18,2,1288117,4883853,314,4,south,land,25,30,hay_meadow,4,2021,0.5351,0.4541,0.9892,abundance,46.489999999999995
L2_19_2018,L2_19,2,1288117,4883853,314,4,south,land,25,30,dry_grassland,4,2018,0.5806,0.2903,0.871,presence,41.94
L2_19_2018,L2_19,2,1288117,4883853,314,4,south,land,25,30,dry_grassland,4,2018,0.7416,0.2434,0.985,abundance,25.839999999999996
L2_19_2019,L2_19,2,1288117,4883853,314,4,south,land,25,30,dry_grassland,4,2019,0.5143,0.3714,0.8857,presence,48.57
L2_19_2019,L2_19,2,1288117,4883853,314,4,south,land,25,30,dry_grassland,4,2019,0.5927,0.3769,0.9696,abundance,40.73
L2_19_2020,L2_19,2,1288117,4883853,314,4,south,land,25,30,dry_grassland,4,2020,0.4595,0.3784,0.8378,presence,54.05
L2_19_2020,L2_19,2,1288117,4883853,314,4,south,land,25,30,dry_grassland,4,2020,0.64,0.3067,0.9467,abundance,36
L2_19_2021,L2_19,2,1288117,4883853,314,4,south,land,25,30,dry_grassland,4,2021,0.5152,0.303,0.8182,presence,48.480000000000004
L2_19_2021,L2_19,2,1288117,4883853,314,4,south,land,25,30,dry_grassland,4,2021,0.4971,0.4417,0.9388,abundance,50.29
L2_20_2018,L2_20,2,1288117,4883853,314,4,south,land,25,30,hay_meadow,8,2018,0.7917,0.125,0.9167,presence,20.830000000000005
L2_20_2018,L2_20,2,1288117,4883853,314,4,south,land,25,30,hay_meadow,8,2018,0.5653,0.429,0.9943,abundance,43.47
L2_20_2019,L2_20,2,1288117,4883853,314,4,south,land,25,30,hay_meadow,8,2019,0.325,0.325,0.65,presence,67.5
L2_20_2019,L2_20,2,1288117,4883853,314,4,south,land,25,30,hay_meadow,8,2019,0.5556,0.386,0.9415,abundance,44.440000000000005
L2_20_2020,L2_20,2,1288117,4883853,314,4,south,land,25,30,hay_meadow,8,2020,0.3947,0.3421,0.7368,presence,60.529999999999994
L2_20_2020,L2_20,2,1288117,4883853,314,4,south,land,25,30,hay_meadow,8,2020,0.5328,0.4399,0.9727,abundance,46.71999999999999
L2_20_2021,L2_20,2,1288117,4883853,314,4,south,land,25,30,hay_meadow,8,2021,0.4211,0.3684,0.7895,presence,57.89
L2_20_2021,L2_20,2,1288117,4883853,314,4,south,land,25,30,hay_meadow,8,2021,0.5278,0.4167,0.9444,abundance,47.22
L2_21_2018,L2_21,2,1288117,4883853,314,4,south,land,50,30,hay_meadow,4,2018,0.8,0.2,1,presence,19.999999999999996
L2_21_2018,L2_21,2,1288117,4883853,314,4,south,land,50,30,hay_meadow,4,2018,0.5666,0.4334,1,abundance,43.34
L2_21_2019,L2_21,2,1288117,4883853,314,4,south,land,50,30,hay_meadow,4,2019,0.4634,0.4878,0.9512,presence,53.66
L2_21_2019,L2_21,2,1288117,4883853,314,4,south,land,50,30,hay_meadow,4,2019,0.5706,0.3941,0.9647,abundance,42.94
L2_21_2020,L2_21,2,1288117,4883853,314,4,south,land,50,30,hay_meadow,4,2020,0.4737,0.4211,0.8947,presence,52.629999999999995
L2_21_2020,L2_21,2,1288117,4883853,314,4,south,land,50,30,hay_meadow,4,2020,0.5186,0.4404,0.959,abundance,48.14000000000001
L2_21_2021,L2_21,2,1288117,4883853,314,4,south,land,50,30,hay_meadow,4,2021,0.5278,0.4167,0.9444,presence,47.22
L2_21_2021,L2_21,2,1288117,4883853,314,4,south,land,50,30,hay_meadow,4,2021,0.4842,0.5109,0.9951,abundance,51.580000000000005
L2_22_2018,L2_22,2,1288117,4883853,314,4,south,land,50,30,hay_meadow,8,2018,0.8,0.2,1,presence,19.999999999999996
L2_22_2018,L2_22,2,1288117,4883853,314,4,south,land,50,30,hay_meadow,8,2018,0.6431,0.3569,1,abundance,35.69
L2_22_2019,L2_22,2,1288117,4883853,314,4,south,land,50,30,hay_meadow,8,2019,0.4737,0.4211,0.8947,presence,52.629999999999995
L2_22_2019,L2_22,2,1288117,4883853,314,4,south,land,50,30,hay_meadow,8,2019,0.5813,0.3728,0.9541,abundance,41.87
L2_22_2020,L2_22,2,1288117,4883853,314,4,south,land,50,30,hay_meadow,8,2020,0.4722,0.3611,0.8333,presence,52.78
L2_22_2020,L2_22,2,1288117,4883853,314,4,south,land,50,30,hay_meadow,8,2020,0.5944,0.3522,0.9466,abundance,40.559999999999995
L2_22_2021,L2_22,2,1288117,4883853,314,4,south,land,50,30,hay_meadow,8,2021,0.4167,0.3056,0.7222,presence,58.32999999999999
L2_22_2021,L2_22,2,1288117,4883853,314,4,south,land,50,30,hay_meadow,8,2021,0.5483,0.3325,0.8809,abundance,45.17
L2_23_2018,L2_23,2,1288117,4883853,314,4,south,land,50,30,dry_grassland,4,2018,0.8,0.2,1,presence,19.999999999999996
L2_23_2018,L2_23,2,1288117,4883853,314,4,south,land,50,30,dry_grassland,4,2018,0.6173,0.3827,1,abundance,38.27
L2_23_2019,L2_23,2,1288117,4883853,314,4,south,land,50,30,dry_grassland,4,2019,0.5625,0.3125,0.875,presence,43.75
L2_23_2019,L2_23,2,1288117,4883853,314,4,south,land,50,30,dry_grassland,4,2019,0.5766,0.3754,0.952,abundance,42.34
L2_23_2020,L2_23,2,1288117,4883853,314,4,south,land,50,30,dry_grassland,4,2020,0.4865,0.4054,0.8919,presence,51.35000000000001
L2_23_2020,L2_23,2,1288117,4883853,314,4,south,land,50,30,dry_grassland,4,2020,0.5496,0.3765,0.9261,abundance,45.04
L2_23_2021,L2_23,2,1288117,4883853,314,4,south,land,50,30,dry_grassland,4,2021,0.4865,0.4054,0.8919,presence,51.35000000000001
L2_23_2021,L2_23,2,1288117,4883853,314,4,south,land,50,30,dry_grassland,4,2021,0.5076,0.4207,0.9283,abundance,49.239999999999995
L2_24_2018,L2_24,2,1288117,4883853,314,4,south,land,50,30,dry_grassland,8,2018,0.7692,0.2308,1,presence,23.080000000000002
L2_24_2018,L2_24,2,1288117,4883853,314,4,south,land,50,30,dry_grassland,8,2018,0.5634,0.4366,1,abundance,43.66
L2_24_2019,L2_24,2,1288117,4883853,314,4,south,land,50,30,dry_grassland,8,2019,0.5135,0.4324,0.9459,presence,48.650000000000006
L2_24_2019,L2_24,2,1288117,4883853,314,4,south,land,50,30,dry_grassland,8,2019,0.6067,0.3872,0.9939,abundance,39.33
L2_24_2020,L2_24,2,1288117,4883853,314,4,south,land,50,30,dry_grassland,8,2020,0.4615,0.4359,0.8974,presence,53.849999999999994
L2_24_2020,L2_24,2,1288117,4883853,314,4,south,land,50,30,dry_grassland,8,2020,0.516,0.4465,0.9626,abundance,48.4
L2_24_2021,L2_24,2,1288117,4883853,314,4,south,land,50,30,dry_grassland,8,2021,0.5294,0.3529,0.8824,presence,47.06
